gene	1_p_val	1_avg_log2FC	1_pct.1	1_pct.2	1_p_val_adj	2_p_val	2_avg_log2FC	2_pct.1	2_pct.2	2_p_val_adj	max_pval	minimump_p_val	lec_type
Zmynd8	2.4111352806193844e-4	-0.28528365460114996	0.217	0.714	1	6.305379756684346e-8	-0.42862754852385765	0.15	0.692	0.0013274716001747554	2.4111352806193844e-4	1.2610759115790558e-7	fLEC
Snrpb	1.4675168960523525e-4	-0.46165933551816213	0.147	0.423	1	2.4123754054572132e-4	-0.374311867879449	0.182	0.45	1	2.4123754054572132e-4	2.934818431520685e-4	unassigned-LEC
Ppp2r5a	2.4224715169787492e-4	-0.3441088519272936	0.205	0.488	1	8.451249533797436e-8	-0.4209624371721706	0.176	0.645	0.0017792415643503741	2.4224715169787492e-4	1.6902498353358696e-7	Marco_LEC
Fkbp2	2.428449147572606e-4	-0.2758270167140233	0.061	0.25	1	1.4892910936562797e-13	-0.684509663448333	0.124	0.575	3.135404539474566e-9	2.428449147572606e-4	2.978582187312335e-13	unassigned-LEC
Gpi1	1.2323653275815167e-7	-0.45448982382978537	0.295	0.653	0.002594498724157367	2.44076920585175e-4	-0.39010627824646565	0.237	0.531	1	2.44076920585175e-4	2.4647305032906045e-7	cLEC
Erp29	2.445453366534235e-4	-0.26222094455562833	0.164	0.463	1	2.427767804176487e-10	-0.3642007439525694	0.109	0.581	5.111179558132758e-6	2.445453366534235e-4	4.855535607763553e-10	Marco_LEC
Eif3h	2.2938040842400953e-6	-0.5337955914794679	0.092	0.385	0.04829145738550673	2.4640521646371403e-4	-0.34314171711092395	0.18	0.45	1	2.4640521646371403e-4	4.587602906943012e-6	unassigned-LEC
Rad21	2.4681427978096504e-4	-0.3069329410057903	0.037	0.192	1	1.2136973472628506e-4	-0.30734229977923894	0.133	0.375	1	2.4681427978096504e-4	2.4272473884006282e-4	unassigned-LEC
Mpp1	2.4727906900894416e-4	-0.282914490749516	0.111	0.536	1	2.3188547583451002e-6	-0.3403491349586366	0.111	0.63	0.0488188492274394	2.4727906900894416e-4	4.63770413960281e-6	Collecting
Kansl1	2.4812084467525157e-4	-0.2620141592280283	0.148	0.439	1	3.191523082350829e-8	-0.29642524251091074	0.113	0.516	6.719113545273199e-4	2.4812084467525157e-4	6.383046062843441e-8	Marco_LEC
Smc6	2.4825247260231153e-4	-0.36230108750721757	0.516	0.756	1	8.451192332560342e-10	-0.31438731574109613	0.407	0.719	1.7792295217739288e-5	2.4825247260231153e-4	1.6902384657978377e-9	T cells
Shoc2	2.484643572960889e-4	-0.2988576916267741	0.172	0.488	1	1.551351410726068e-7	-0.2979372410448272	0.18	0.677	0.003266060125001591	2.484643572960889e-4	3.102702580783014e-7	Marco_LEC
Sf1	2.4947951689019285e-4	-0.30998029786019077	0.164	0.463	1	2.0298310653088294e-5	-0.2939917036736347	0.238	0.677	0.4273403341794678	2.4947951689019285e-4	4.0596209284761195e-5	Marco_LEC
Esam	2.535842279316006e-4	-0.3805077860187335	0.194	0.623	1	1.4933322764628e-4	-0.31457963303370784	0.206	0.741	1	2.535842279316006e-4	2.986441548796808e-4	Collecting
Atp5d	2.540597583423853e-4	-0.3832194014849735	0.117	0.365	1	1.9320842275181418e-8	-0.5918697539541838	0.169	0.55	4.067616924193944e-4	2.540597583423853e-4	3.8641684177067845e-8	unassigned-LEC
Psmd8	2.552600934338092e-4	-0.3014504666204244	0.086	0.308	1	6.139999809403448e-5	-0.28630167575842375	0.126	0.375	1	2.552600934338092e-4	1.227962262283029e-4	unassigned-LEC
Pgm5	1.939727403401964e-5	-0.7864744478938739	0.471	0.844	0.4083708102382155	2.557795792169958e-4	-0.683696604459916	0.288	0.8	1	2.557795792169958e-4	3.8794171813799355e-5	Valve
Pbrm1	2.5603952207211645e-4	-0.3811227497153569	0.213	0.512	1	6.937366920363662e-8	-0.48196195236504213	0.192	0.645	0.0014605238577441618	2.5603952207211645e-4	1.3874733359456735e-7	Marco_LEC
Eif3h	2.093468286932643e-8	-0.6502666529237422	0.261	0.839	4.407378784479293e-4	2.5776946084927566e-4	-0.3679746143809388	0.496	0.846	1	2.5776946084927566e-4	4.1869365300391887e-8	fLEC
Ncl	2.5802572430144873e-4	-0.3446168236147298	0.696	0.982	1	3.4806211340975245e-7	-0.46632739429445436	0.677	0.962	0.007327751673615518	2.5802572430144873e-4	6.961241056722699e-7	fLEC
Dkk3	2.5833764190545314e-4	-0.3329519996969033	0.056	0.406	1	3.1863258452976275e-5	-0.27291387449152915	0.048	0.407	0.6708171802105095	2.5833764190545314e-4	6.372550163871328e-5	Collecting
Clcn4	4.373525376760727e-10	-0.4178906545587424	0.08	0.5	9.207582975694359e-6	2.5891055997651215e-4	-0.28825437257415254	0.1	0.344	1	2.5891055997651215e-4	8.747050751608653e-10	cLEC
Smc3	2.592389356437384e-4	-0.27341091348817287	0.115	0.39	1	2.915175188842337e-12	-0.3655967423702532	0.109	0.645	6.137318325069772e-8	2.592389356437384e-4	5.830350377676161e-12	Marco_LEC
Pja2	2.6253064782366664e-4	-0.2766629415324089	0.156	0.439	1	2.7604182309489815e-6	-0.3368421618235656	0.117	0.452	0.05811508501616891	2.6253064782366664e-4	5.520828841989158e-6	Marco_LEC
Gcnt1	2.6279179462711087e-4	-0.2595140687487538	0.056	0.435	1	8.752626867519564e-7	-0.4113814129718576	0.079	0.593	0.018426905344188938	2.6279179462711087e-4	1.7505246074191407e-6	Collecting
Ube2e2	2.274821331324406e-7	-0.2706124601382532	0.116	0.486	0.0047891813488372716	2.6342496552949154e-4	-0.2543868732344899	0.1	0.344	1	2.6342496552949154e-4	4.5496421451676054e-7	cLEC
Stt3b	2.634627194261099e-4	-0.2531949020701356	0.139	0.415	1	1.6771911491243438e-6	-0.3516093083511562	0.13	0.484	0.03530990526251481	2.634627194261099e-4	3.354379485278538e-6	Marco_LEC
Iqsec1	9.049353916025949e-6	-0.3196669437587395	0.028	0.478	0.1905160479940943	2.642189344522664e-4	-0.31980396747296025	0.111	0.481	1	2.642189344522664e-4	1.8098625941245608e-5	Collecting
Chrm3	2.642681691027706e-4	-0.2894107634253395	0	0.304	1	7.89984007138515e-7	-0.30744890698372507	0.048	0.519	0.016631533302287158	2.642681691027706e-4	1.5799673902022992e-6	Collecting
Sh3bgrl3	2.6701187964693645e-4	-0.46659844618990465	0.41	0.707	1	2.115314770108839e-7	-0.6686587058827358	0.377	0.839	0.004453372185510139	2.6701187964693645e-4	4.230629092762019e-7	Marco_LEC
Tfpi	2.6791017625945744e-4	-0.3341311693350415	0.156	0.439	1	4.1859092868266324e-8	-0.3880171636969614	0.142	0.581	8.812594821556109e-4	2.6791017625945744e-4	8.371818398434879e-8	Marco_LEC
Eid1	2.6868341428413746e-4	-0.4616918579398904	0.311	0.61	1	2.7194248150194898e-9	-0.5945992378616831	0.234	0.806	5.725205063060532e-5	2.6868341428413746e-4	5.4388496226436945e-9	Marco_LEC
Ostf1	2.69349202062539e-4	-0.3341523729185839	0.246	0.585	1	5.346657655631573e-7	-0.39263819155935475	0.209	0.677	0.01125631836240115	2.69349202062539e-4	1.069331245258834e-6	Marco_LEC
Tcf7l2	7.630570546041896e-6	-0.3320538320601415	0.261	0.875	0.16064640170582004	2.695159224221151e-4	-0.39151755183924986	0.417	0.885	1	2.695159224221151e-4	1.526108286647693e-5	fLEC
Sri	3.981822484442239e-5	-0.4754481087788088	0.417	0.754	0.8382930876496245	2.715907053556126e-4	-0.431022698833607	0.413	0.852	1	2.715907053556126e-4	7.963486419781505e-5	Collecting
Sox18	6.639915855645121e-6	-0.585613684616439	0.194	0.71	0.13979014850889673	2.718501179969461e-4	-0.46920485228191067	0.302	0.741	1	2.718501179969461e-4	1.3279787622807674e-5	Collecting
Abi1	2.7268770711889694e-4	-0.28095435164310567	0.205	0.512	1	2.1053071808180502e-6	-0.4027064443925614	0.205	0.645	0.04432303207776241	2.7268770711889694e-4	4.2106099293177745e-6	Marco_LEC
Nck1	2.703548825147168e-8	-0.5545607146157949	0.152	0.768	5.691781341582333e-4	2.7282694143671504e-4	-0.3269780201838132	0.339	0.808	1	2.7282694143671504e-4	5.407097577202565e-8	fLEC
Cox4i1	2.8416251785748308e-5	-0.6040106063916388	0.288	0.615	0.5982473488453591	2.732346240341325e-4	-0.499144090686662	0.368	0.7	1	2.732346240341325e-4	5.6831696088131084e-5	unassigned-LEC
Aprt	2.734209660987948e-4	-0.39306969242571793	0.086	0.288	1	1.7411394556717513e-10	-0.432127478165147	0.102	0.475	3.665620896025738e-6	2.734209660987948e-4	3.4822789110403347e-10	unassigned-LEC
Esd	6.403280452725918e-5	-0.35722334949012857	0.261	0.786	1	2.738574507125306e-4	-0.32913524621160717	0.307	0.769	1	2.738574507125306e-4	1.2806150885446272e-4	fLEC
Atp2b1	2.7392288250081137e-4	-0.39868475112196106	0.238	0.537	1	6.6875094440816424e-12	-0.5299844196862777	0.113	0.613	1.407921363262508e-7	2.7392288250081137e-4	1.3375018888118559e-11	Marco_LEC
Cyld	1.1140227205690332e-6	-0.344096867857192	0.152	0.75	0.023453520336139858	2.746427225325961e-4	-0.2883989285487564	0.283	0.769	1	2.746427225325961e-4	2.228044200091445e-6	fLEC
Gatad1	2.503210200104471e-5	-0.35837042605357494	0.139	0.638	0.5270008434279942	2.747397464096594e-4	-0.2777478827723786	0.238	0.741	1	2.747397464096594e-4	5.006357739595886e-5	Collecting
Zfp36	2.7546484416476414e-4	-0.5323949466946395	0.467	0.707	1	4.027783552024331e-5	-0.5360841321277349	0.481	0.806	0.8479692712076824	2.7546484416476414e-4	8.055404873645243e-5	Marco_LEC
Cd180	2.7616941340540593e-4	-0.2720326528518986	0.225	0.432	1	1.3048393105346278e-21	-0.3260220286334412	0.19	0.518	2.747078200468552e-17	2.7616941340540593e-4	2.6096786210692616e-21	B cells
Galnt18	2.762153645198846e-4	-0.41907488690536154	0.278	0.739	1	7.371699752829032e-8	-0.6613356360458842	0.206	0.815	0.0015519639489630962	2.762153645198846e-4	1.4743398962238484e-7	Collecting
Ppp1ca	2.767173941262981e-4	-0.4133166848966722	0.279	0.561	1	1.7425894107027551e-7	-0.5352646363352107	0.293	0.839	0.0036686734863525102	2.767173941262981e-4	3.4851785177437265e-7	Marco_LEC
Lin7c	2.8911736067041812e-5	-0.293528911245614	0.083	0.565	0.6086787794194313	2.768753475012877e-4	-0.2747332609652152	0.206	0.667	1	2.768753475012877e-4	5.7822636245601224e-5	Collecting
Rassf9	2.775278350378957e-4	-0.4360780334781848	0.306	0.754	1	2.4650976901856184e-4	-0.43647487702556464	0.381	0.852	1	2.775278350378957e-4	4.929587709709021e-4	Collecting
Cbfa2t3	7.656898093674071e-8	-0.6232559730689652	0.139	0.783	0.001612006755661202	2.786168656939409e-4	-0.3644225166113901	0.254	0.741	1	2.786168656939409e-4	1.5313795601067275e-7	Collecting
Slc45a3	7.548278651614671e-7	-0.6731188974876097	0.167	0.696	0.015891391045244365	2.787816157432435e-4	-0.4494255094272076	0.317	0.778	1	2.787816157432435e-4	1.5096551605578272e-6	Collecting
Shank3	2.7898065772527156e-4	-0.28242316306426013	0.156	0.439	1	1.4305381323007492e-7	-0.2914296475347791	0.163	0.645	0.0030117119299327673	2.7898065772527156e-4	2.8610760599575616e-7	Marco_LEC
Smarcc2	2.8005499736367316e-4	-0.3069368092427741	0.107	0.341	1	2.7787355057212752e-11	-0.2564513638857555	0.084	0.548	5.850071860195001e-7	2.8005499736367316e-4	5.557471011365337e-11	Marco_LEC
Hes1	2.8023026839431406e-4	-0.4738296556256365	0.583	0.855	1	1.895500000714396e-4	-0.5377104029560638	0.571	0.963	1	2.8023026839431406e-4	3.7906407094035193e-4	Collecting
Cd6	2.8060077447786356e-4	-0.4145523141085361	0.29	0.564	1	6.06664768803321e-11	-0.30829327875891976	0.245	0.579	1.2772113377616317e-6	2.8060077447786356e-4	1.2133295375698343e-10	T cells
Baz1b	4.4139364890526044e-5	-0.2820735860470782	0.261	0.821	0.9292660490402448	2.8154823147844325e-4	-0.35780344062823866	0.362	0.846	1	2.8154823147844325e-4	8.827678149751913e-5	fLEC
Tsc22d3	2.82033191992016e-4	-0.34230506736859834	0.726	0.872	1	2.7566965270754182e-17	-0.47969451815988806	0.507	0.865	5.803673198451878e-13	2.82033191992016e-4	5.5133930541508573e-17	T cells
Cox8a	9.582591934185846e-9	-0.5357953497525179	0.63	0.946	2.0174230799041462e-4	2.824864344067945e-4	-0.33327913964067557	0.756	0.962	1	2.824864344067945e-4	1.9165183776545624e-8	fLEC
Snx17	2.829736228502895e-4	-0.2559851718857339	0.123	0.39	1	1.5487404744711555e-7	-0.3114622692628559	0.084	0.419	0.0032605633209041238	2.829736228502895e-4	3.097480709082603e-7	Marco_LEC
Rpl37	2.831245425860174e-4	-0.2540690479651009	0.844	0.927	1	5.251862568589831e-7	-0.3662612123549318	0.799	0.968	0.011056746265652171	2.831245425860174e-4	1.0503722378973625e-6	Marco_LEC
Mta1	2.8339550999320476e-4	-0.262011519978283	0.082	0.317	1	2.0803224006932342e-8	-0.29739822664605503	0.084	0.452	4.379702750179466e-4	2.8339550999320476e-4	4.160644758109056e-8	Marco_LEC
Ccdc85b	2.839594938611586e-4	-0.3826329289230443	0.18	0.488	1	3.1877128061495495e-8	-0.33257440962413276	0.138	0.581	6.711091770786647e-4	2.839594938611586e-4	6.375425510683958e-8	Marco_LEC
Tm6sf1	2.8409623746757003e-4	-0.2966485729079352	0.083	0.464	1	1.4748651430005828e-7	-0.40174691966860915	0.048	0.556	0.003105033585559127	2.8409623746757003e-4	2.949730068478445e-7	Collecting
Fxyd6	2.855965947737028e-4	-0.6936436194189072	0.706	0.844	1	3.0632566076258094e-5	-0.9096653994715238	0.507	0.9	0.6449074136034617	2.855965947737028e-4	6.126419379841173e-5	Valve
Cdh13	2.8588919440022904e-4	-0.2568000662880738	0.241	0.528	1	5.069690898942019e-8	-0.46666991578199574	0.087	0.438	0.0010673220249542632	2.8588919440022904e-4	1.0139381540866348e-7	cLEC
Metap2	2.8616184817727706e-4	-0.41261424430969784	0.478	0.893	1	2.207869438571364e-4	-0.3844076910941664	0.567	0.923	1	2.8616184817727706e-4	4.41525140839695e-4	fLEC
Fcgrt	2.890224860806121e-4	-0.6807361649540065	0.059	0.656	1	1.453717938656012e-9	-0.76440772630312	0.041	0.7	3.060512376252502e-5	2.890224860806121e-4	2.9074358751987256e-9	Valve
Slc50a1	2.8948195606541907e-4	-0.2818212853029191	0.18	0.488	1	2.391180307131647e-9	-0.27619869970902533	0.084	0.484	5.034151900604256e-5	2.8948195606541907e-4	4.782360608545543e-9	Marco_LEC
Foxn3	2.9223321950285353e-4	-0.3955257006024192	0.278	0.797	1	6.633370644038414e-7	-0.5423212856950279	0.27	0.852	0.013965235216894073	2.9223321950285353e-4	1.3266736887916209e-6	Collecting
Adamts10	2.928239539011886e-4	-0.263363553294954	0.056	0.42	1	7.89984007138515e-7	-0.2792809556293021	0.048	0.519	0.016631533302287158	2.928239539011886e-4	1.5799673902022992e-6	Collecting
Atad2	2.937283844720703e-4	-0.279733771264111	0.174	0.607	1	1.9157925419263595e-8	-0.38607733993549764	0.173	0.769	4.0333180385175647e-4	2.937283844720703e-4	3.831585047150101e-8	fLEC
Tmem64	2.93751481618384e-4	-0.5794842212381219	0.118	0.656	1	4.502106942222975e-5	-0.48253439630458694	0.096	0.6	0.947828574546203	2.93751481618384e-4	9.004011194776752e-5	Valve
Oxr1	2.9751456292712093e-6	-0.3600031608896739	0.056	0.551	0.06263574093304677	2.9421778429512986e-4	-0.27092594754764465	0.143	0.556	1	2.9421778429512986e-4	5.950282407050905e-6	Collecting
Zfp462	2.9462755957332246e-4	-0.29203072586224277	0.056	0.406	1	3.203958186587845e-5	-0.37782091453841204	0.127	0.556	0.6745293170223391	2.9462755957332246e-4	6.407813719695076e-5	Collecting
Foxn3	2.948288440295289e-4	-0.7165409010946917	0.118	0.688	1	6.942649116488135e-6	-0.7898160372745107	0.205	0.8	0.1461635918494247	2.948288440295289e-4	1.3885250032599512e-5	Valve
Dpyd	3.6995649750983196e-8	-0.4356233365903584	0.087	0.679	7.788694142074492e-4	2.966054106101709e-4	-0.25859441105062414	0.15	0.5	1	2.966054106101709e-4	7.399129813328828e-8	fLEC
Atp5g2	2.9716740910860077e-4	-0.6643972292621784	0.5	0.762	1	6.904434208826739e-5	-0.533325093485314	0.531	0.826	1	2.9716740910860077e-4	1.3808391705536033e-4	Macrophages
Taf10	2.9781000700293927e-4	-0.2709608218104923	0.061	0.25	1	1.2561208282646936e-4	-0.26343557308425614	0.12	0.35	1	2.9781000700293927e-4	0.00025120838725758667	unassigned-LEC
Dab2	1.4026303936389464e-4	-0.5293003196452954	0.246	0.537	1	2.990392725633187e-4	-0.4436166714987998	0.289	0.613	1	2.990392725633187e-4	2.805064050075776e-4	Marco_LEC
H2-Ke6	3.0027592225936146e-4	-0.28276482747414844	0.113	0.385	1	4.338355574979845e-18	-0.3360035995499402	0.127	0.491	9.133539992005068e-14	3.0027592225936146e-4	8.676711149959727e-18	T cells
Dstn	3.117419815257616e-5	-0.5024468424480278	0.117	0.385	0.6563103937061858	3.0036428177257675e-4	-0.3810442773473045	0.175	0.425	1	3.0036428177257675e-4	6.234742447452183e-5	unassigned-LEC
Hba-a1	3.0181292703523714e-4	-0.3760978281263445	0.982	1	1	2.4771372653997954e-4	-0.2831116002534544	1	1	1	3.0181292703523714e-4	4.953660909896429e-4	Erythrocytes
Madcam1	3.0207586474417005e-4	-0.3986699614362573	0.172	0.463	1	2.1955141008870333e-8	-0.42893027767500547	0.096	0.484	4.622215836597471e-4	3.0207586474417005e-4	4.391028153571243e-8	Marco_LEC
Trappc1	1.803212848842579e-4	-0.27741431086127566	0.083	0.478	1	3.020821021959943e-4	-0.25449526599847005	0.127	0.519	1	3.020821021959943e-4	3.606100540027334e-4	Collecting
Srsf9	3.024450774675078e-4	-0.33827223497237646	0.23	0.561	1	2.118735100734903e-6	-0.2743266406788841	0.151	0.548	0.04460573007577191	3.024450774675078e-4	4.2374657124313784e-6	Marco_LEC
Palm	3.0416812326976024e-4	-0.6826886118809187	0.235	0.719	1	1.6102659430792718e-4	-0.6316691303740004	0.192	0.7	1	3.0416812326976024e-4	3.2202725905178004e-4	Valve
Rnf11	1.1352716064807018e-4	-0.3894384834132736	0.222	0.725	1	3.0438257779310336e-4	-0.3442559498664992	0.286	0.778	1	3.0438257779310336e-4	2.2704143287993563e-4	Collecting
Tril	3.044185706724313e-4	-0.36104374992412686	0.056	0.406	1	3.870326622120871e-7	-0.2580314139050437	0	0.37	0.00814819863755107	3.044185706724313e-4	7.740651746298933e-7	Collecting
Btg2	3.098059754987522e-4	-0.3851020556351161	0.484	0.744	1	1.0104499094459583e-5	-0.25924817666987776	0.445	0.667	0.2127300194356576	3.098059754987522e-4	2.0208896088017224e-5	T cells
Uqcr10	1.636561014447333e-6	-0.6046130730106456	0.261	0.857	0.0344545190371597	3.102683631612912e-4	-0.39495379744185155	0.417	0.846	1	3.102683631612912e-4	3.2731193505627134e-6	fLEC
Trp53	3.106810802635318e-4	-0.32019925945003525	0.092	0.308	1	2.2584561414311915e-8	-0.44834227173304	0.106	0.425	4.7547277145550875e-4	3.106810802635318e-4	4.516912231856137e-8	unassigned-LEC
Spns2	3.1080991975918103e-4	-0.3301102687235507	0.18	0.463	1	1.442935240222138e-7	-0.4093034109944015	0.159	0.581	0.0030378115612396672	3.1080991975918103e-4	2.8858702722380673e-7	Marco_LEC
Gngt2	4.204847445664568e-6	-0.39749922921323066	0.375	0.694	0.08852465327357614	3.1092355530881163e-4	-0.47718188074096707	0.311	0.562	1	3.1092355530881163e-4	8.409677210587094e-6	cLEC
Timm23	3.123986550886016e-4	-0.3109464327395437	0.283	0.786	1	2.5913900209409077e-4	-0.31890100737817645	0.362	0.846	1	3.123986550886016e-4	5.182108511657752e-4	fLEC
Snhg8	3.1417280365980715e-4	-0.2878144926137951	0.726	0.897	1	1.3243084923650848e-11	-0.3323507377092858	0.631	0.883	2.788066668976213e-7	3.1417280365980715e-4	2.648616984712628e-11	T cells
Fgl2	2.015622456470704e-5	-0.6828878293758124	0.5	0.797	0.42434899576077734	3.1461715294141295e-4	-0.5761151360834718	0.508	0.926	1	3.1461715294141295e-4	4.03120428560254e-5	Collecting
Vasn	3.264916932343289e-9	-0.49782704953836016	0.087	0.732	6.873629617662327e-5	3.1789088656359227e-4	-0.2599161845300971	0.213	0.615	1	3.1789088656359227e-4	6.5298338540268744e-9	fLEC
Ndufa13	2.939502092691888e-9	-0.7250586057960502	0.304	0.875	6.188533755744232e-5	3.181963022510637e-4	-0.39815125265147167	0.535	0.885	1	3.181963022510637e-4	5.879004176743088e-9	fLEC
Dazap1	3.6990700956327456e-5	-0.35889443841715674	0.139	0.652	0.7787652272335619	3.1869756416698646e-4	-0.2699717802677713	0.238	0.778	1	3.1869756416698646e-4	7.398003360069768e-5	Collecting
Rtl8b	3.202568635903545e-4	-0.31542806676697743	0.139	0.551	1	3.425653239076722e-5	-0.3466872506781807	0.175	0.667	0.7212027764228223	3.202568635903545e-4	6.851189127152298e-5	Collecting
Tecr	3.2126217493974775e-4	-0.33263184474849256	0.25	0.739	1	2.132407340473473e-6	-0.4621963666410832	0.206	0.815	0.044893571738988024	3.2126217493974775e-4	4.264810133785883e-6	Collecting
Serf2	3.2199903132871393e-4	-0.27803290793236113	0.679	0.764	1	5.515061427700585e-7	-0.5629270956786376	0.598	0.844	0.011610858823738041	3.2199903132871393e-4	1.1030119813810916e-6	cLEC
Zfand5	3.221397876959261e-4	-0.42742417117802767	0.587	0.964	1	1.0764814296119851e-4	-0.43125834757561243	0.677	1	1	3.221397876959261e-4	2.1528469779971392e-4	fLEC
Hs3st1	5.383149295559616e-7	-0.5893403634823812	0.083	0.638	0.011333144211941659	3.2225237896716795e-4	-0.4336544092458696	0.206	0.593	1	3.2225237896716795e-4	1.0766295693289592e-6	Collecting
Mmrn1	2.6687093156962478e-5	-0.6870432997170317	0.444	0.797	0.5618433722335311	3.2338174279835307e-4	-0.46475207895563675	0.651	0.889	1	3.2338174279835307e-4	5.33734741129838e-5	Collecting
Coa3	3.241918958589304e-4	-0.2896925732361912	0.167	0.623	1	1.4221646544798128e-5	-0.3682858381874353	0.222	0.815	0.29940832470763495	3.241918958589304e-4	2.8443090834365815e-5	Collecting
Meg3	3.244382921690208e-4	-0.25102861441507063	0.612	0.657	1	4.092648455451065e-6	-0.2760340589659456	0.554	0.681	0.08616252793261127	3.244382921690208e-4	8.185280161130755e-6	PvC
Ppfibp1	3.2626127113772376e-4	-0.4338731108831845	0.611	0.87	1	6.679158467548881e-5	-0.4749299652502992	0.603	1	1	3.2626127113772376e-4	1.3357870823519407e-4	Collecting
Strbp	2.0261075769458813e-4	-0.2594132920576986	0.056	0.435	1	3.2632387325595735e-4	-0.26218495689873866	0.079	0.407	1	3.2632387325595735e-4	4.0518046427004243e-4	Collecting
Hyal2	7.622279062833839e-11	-0.6262887117357401	0.13	0.839	1.6047184110984081e-6	3.266175828548735e-4	-0.27796172683018816	0.26	0.692	1	3.266175828548735e-4	1.5244558125086672e-10	fLEC
Rabac1	3.2801853549128946e-4	-0.39557680170214293	0.344	0.683	1	1.1179859878918963e-6	-0.4827139189497819	0.234	0.677	0.023536959003088092	3.2801853549128946e-4	2.2359707258911243e-6	Marco_LEC
Grina	8.85739807681401e-8	-0.5035806047830778	0.196	0.839	0.0018647480171116535	3.290783482163784e-4	-0.3209713432115775	0.378	0.885	1	3.290783482163784e-4	1.771479536909304e-7	fLEC
Smarca2	3.297270049846538e-4	-0.3295815520050409	0.194	0.681	1	5.833682465121621e-7	-0.4619988309982454	0.127	0.704	0.012281651693820549	3.297270049846538e-4	1.1667361527058123e-6	Collecting
Elk3	1.0023309265979614e-4	-0.5001300726991783	0.389	0.797	1	3.3043914911959045e-4	-0.48155736136099236	0.476	0.889	1	3.3043914911959045e-4	2.0045613864672822e-4	Collecting
Nfia	3.310570296001491e-4	-0.7546434577471401	0.235	0.719	1	6.147134804679961e-5	-0.7796875157209406	0.233	0.8	1	3.310570296001491e-4	1.2293891736696864e-4	Valve
Bzw2	3.3306415735203293e-4	-0.3310048885318376	0.355	0.628	1	4.409870833693494e-14	-0.3328541760666456	0.275	0.667	9.284101066174913e-10	3.3306415735203293e-4	8.81974166738677e-14	T cells
Hagh	3.3313137177352133e-4	-0.25551518106099447	0.056	0.42	1	1.5792957681705662e-7	-0.2567780309182319	0.048	0.556	0.003324891380729493	3.3313137177352133e-4	3.1585912869236223e-7	Collecting
Limd2	3.346665936141279e-4	-0.2956647474668592	0.806	0.962	1	1.0199255463368142e-8	-0.28236512008708203	0.714	0.906	2.147249252702895e-4	3.346665936141279e-4	2.039851082271146e-8	T cells
Ppp1r13b	3.3476435761228775e-4	-0.32757052912776996	0.205	0.537	1	5.67166179040045e-7	-0.35550475440496715	0.184	0.645	0.011940549567330068	3.3476435761228775e-4	1.1343320364026158e-6	Marco_LEC
Eif3f	3.3534738784474173e-4	-0.38443457368339096	0.824	0.875	1	1.8021680693515948e-4	-0.6541332998977644	0.534	0.9	1	3.3534738784474173e-4	3.604011357728171e-4	Valve
Glrx3	3.358450537597703e-4	-0.27526336914995053	0.055	0.231	1	3.048599165564011e-8	-0.3876630873759979	0.106	0.425	6.418215823261912e-4	3.358450537597703e-4	6.097198238188443e-8	unassigned-LEC
Mtf2	1.7834249883673103e-6	-0.31235929062098017	0.087	0.589	0.037546446280096984	3.3629527145173996e-4	-0.2629306129984174	0.157	0.5	1	3.3629527145173996e-4	3.5668467961299347e-6	fLEC
Slc5a3	3.36610579355987e-4	-0.29276575071368893	0.139	0.58	1	1.7662164432265487e-4	-0.27440616028336545	0.19	0.704	1	3.36610579355987e-4	3.5321209344006677e-4	Collecting
Crip2	2.323847807291327e-5	-0.5580772623936101	0.472	0.899	0.4892396788690431	3.378001003483057e-4	-0.48341702590049673	0.571	0.889	1	3.378001003483057e-4	4.647641611896337e-5	Collecting
Gstm1	3.394269017958666e-4	-0.29593686335067665	0.139	0.551	1	3.402076975008828e-5	-0.3179436606035542	0.111	0.556	0.7162392655486085	3.394269017958666e-4	6.804038208740216e-5	Collecting
Hmgb1	1.655134415326687e-5	-0.43896226964578866	0.941	0.906	0.34845544845872745	3.4000193584332486e-4	-0.5604644489734334	0.685	0.9	1	3.4000193584332486e-4	3.310241435954046e-5	Valve
Abhd8	3.414082426666699e-4	-0.28439089597977224	0.145	0.436	1	9.728697478185764e-17	-0.29020896336998536	0.113	0.456	2.0481826800824487e-12	3.414082426666699e-4	1.9457394956371523e-16	T cells
Snrk	3.4224912349392975e-4	-0.3759911405224604	0.18	0.463	1	3.544112068782408e-6	-0.36481596477172784	0.188	0.613	0.07461419138407603	3.4224912349392975e-4	7.088211576834458e-6	Marco_LEC
Nol7	1.2348521979316703e-6	-0.5337572142397677	0.055	0.308	0.025997343323055457	3.428617203138272e-4	-0.28424761226374073	0.191	0.475	1	3.428617203138272e-4	2.4697028710033896e-6	unassigned-LEC
Hcfc1r1	3.434628920120581e-4	-0.2556944858527165	0.139	0.565	1	1.4152350880841057e-6	-0.31332762781426804	0.127	0.704	0.02979494430943468	3.434628920120581e-4	2.8304681732778597e-6	Collecting
Eif3m	3.169782302884875e-5	-0.3985792994782913	0.074	0.308	0.6673342682263528	3.450326325725919e-4	-0.2570415673660722	0.14	0.375	1	3.450326325725919e-4	6.339464130571278e-5	unassigned-LEC
Ripk1	2.9249439837583066e-4	-0.31440096872915085	0.261	0.821	1	3.4578451849374e-4	-0.3445884754334054	0.362	0.846	1	3.4578451849374e-4	5.849032437785799e-4	fLEC
