Cluster	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
Marco_LEC	GO:0046939	nucleotide phosphorylation	1/190	60/9421	0.7066283061014491	0.8787850865596993	0.8533767164200236	Ep300	1
Marco_LEC	GO:0043413	macromolecule glycosylation	2/190	122/9421	0.7095990623312611	0.8796276465186686	0.8541949153883142	Vegfb/Gxylt2	2
Marco_LEC	GO:0016311	dephosphorylation	4/190	239/9421	0.7151007897433008	0.881159073180708	0.8556820638120606	Itga1/Gna12/Ppia/Rpl5	4
Marco_LEC	GO:0046785	microtubule polymerization	1/190	63/9421	0.7241336879421956	0.8877533146787768	0.8620856455784887	Rps3	1
Marco_LEC	GO:0001101	response to acid chemical	1/190	64/9421	0.7297347350987443	0.8897991660945179	0.8640723451597064	Rraga	1
Marco_LEC	GO:0007498	mesoderm development	1/190	64/9421	0.7297347350987443	0.8897991660945179	0.8640723451597064	Irx3	1
Marco_LEC	GO:0051168	nuclear export	2/190	128/9421	0.7342540663732898	0.8928954708500101	0.8670791262552091	Gas6/Ifi27	2
Marco_LEC	GO:0008037	cell recognition	1/190	65/9421	0.7352226479267061	0.8928954708500101	0.8670791262552091	Sirpa	1
Marco_LEC	GO:0071695	anatomical structure maturation	2/190	129/9421	0.7381866470668236	0.8956308844891195	0.8697354507025576	H3f3a/Ntn4	2
Marco_LEC	GO:0006887	exocytosis	3/190	191/9421	0.7453430095615238	0.9008798461895762	0.8748326488333159	Rab3il1/Scamp1/Exoc7	3
Marco_LEC	GO:1902882	regulation of response to oxidative stress	1/190	67/9421	0.7458681184653363	0.9008798461895762	0.8748326488333159	Ppia	1
Marco_LEC	GO:0051606	detection of stimulus	1/190	68/9421	0.7510300874082041	0.9034568927827186	0.8773351851113571	Nr2f6	1
Marco_LEC	GO:0006497	protein lipidation	1/190	69/9421	0.756087746276208	0.9038715933889665	0.87773789545211	Pigp	1
Marco_LEC	GO:0006661	phosphatidylinositol biosynthetic process	1/190	69/9421	0.756087746276208	0.9038715933889665	0.87773789545211	Pigp	1
Marco_LEC	GO:0099537	trans-synaptic signaling	5/190	314/9421	0.7645223581719377	0.9059195671505393	0.879726656015637	Daglb/Ptn/Cav2/Slc29a1/Clstn1	5
Marco_LEC	GO:0001909	leukocyte mediated cytotoxicity	1/190	71/9421	0.7658984794904001	0.9059195671505393	0.879726656015637	Hspa8	1
Marco_LEC	GO:0070085	glycosylation	2/190	137/9421	0.7678993286195708	0.9071505247334806	0.8809220228422351	Vegfb/Gxylt2	2
Marco_LEC	GO:0051402	neuron apoptotic process	3/190	201/9421	0.7757750742301328	0.9103828996100991	0.884060939854637	Bok/Vegfb/Itga1	3
Marco_LEC	GO:0046661	male sex differentiation	1/190	74/9421	0.7798833310357439	0.9116180861258043	0.8852604133425923	Dhcr24	1
Marco_LEC	GO:0031623	receptor internalization	1/190	76/9421	0.7887416367089667	0.9171811583211674	0.8906626400711678	Ramp2	1
Marco_LEC	GO:0001763	morphogenesis of a branching structure	2/190	144/9421	0.7914614526904722	0.9179585315222107	0.8914175370304875	Spint2/Ntn4	2
Marco_LEC	GO:0051225	spindle assembly	1/190	77/9421	0.7930368843307213	0.9185953556634974	0.8920359486341204	Rps3	1
Marco_LEC	GO:0031346	positive regulation of cell projection organization	4/190	275/9421	0.810492910526562	0.9252438200526442	0.898492185541664	Tmem106b/Rpl4/Ptn/Ep300	4
Marco_LEC	GO:0043149	stress fiber assembly	1/190	83/9421	0.8170438775298365	0.9279876527781773	0.9011566856538451	Eln	1
Marco_LEC	GO:0071407	cellular response to organic cyclic compound	4/190	281/9421	0.8235671631471233	0.9320214164907451	0.9050738208948644	Pde2a/Cav2/Ep300/Rwdd1	4
Marco_LEC	GO:0071333	cellular response to glucose stimulus	1/190	86/9421	0.8279871434840581	0.9340947396028134	0.9070871978814736	Gas6	1
Marco_LEC	GO:0006836	neurotransmitter transport	1/190	89/9421	0.8382790922880188	0.9378247344972209	0.9107093471918521	Slc29a1	1
Marco_LEC	GO:0061448	connective tissue development	2/190	162/9421	0.8426431938165211	0.9403561826256688	0.9131676033965624	Pgrmc2/Ep300	2
Marco_LEC	GO:0033673	negative regulation of kinase activity	2/190	163/9421	0.845124175409331	0.9423130069329161	0.9150678499158418	Ppia/Fabp4	2
Marco_LEC	GO:2000112	regulation of cellular macromolecule biosynthetic process	5/190	353/9421	0.8454495470023817	0.9423130069329161	0.9150678499158418	Rps3/Rps3a1/Rpl10/Rpl5/Rpl26	5
Marco_LEC	GO:0031099	regeneration	1/190	96/9421	0.8599731700093012	0.9473024687599111	0.919913051109791	Ptn	1
Marco_LEC	GO:0003158	endothelium development	1/190	100/9421	0.871043187944398	0.9522601627160866	0.9247274029394282	Pde2a	1
Marco_LEC	GO:0009749	response to glucose	1/190	107/9421	0.8883613020780996	0.9603874754604055	0.9326197301638436	Gas6	1
Marco_LEC	GO:1901699	cellular response to nitrogen compound	5/190	382/9421	0.889585212224003	0.9603874754604055	0.9326197301638436	Pde2a/Tbc1d4/Cav2/Jak1/Rraga	5
Marco_LEC	GO:0000819	sister chromatid segregation	1/190	114/9421	0.9033642852636354	0.9655249412767354	0.937608656098196	Top2b	1
Marco_LEC	GO:0019827	stem cell population maintenance	1/190	114/9421	0.9033642852636354	0.9655249412767354	0.937608656098196	Ptn	1
Marco_LEC	GO:0007059	chromosome segregation	2/190	195/9421	0.9079669002349382	0.9656263423289493	0.9377071253352179	Rps3/Top2b	2
Marco_LEC	GO:0098727	maintenance of cell number	1/190	118/9421	0.9110182812188954	0.9668316541789463	0.93887758792561	Ptn	1
Marco_LEC	GO:0032970	regulation of actin filament-based process	3/190	269/9421	0.9122732313398096	0.9672310926878841	0.9392654774430614	Notch2/Eln/Cotl1	3
Marco_LEC	GO:0043632	modification-dependent macromolecule catabolic process	7/190	535/9421	0.9206362433319509	0.9699245060293159	0.9418810159500599	Pcyox1/Gna12/Eif3h/Ntan1/Rpl5/Ifi27/Psmd6	7
Marco_LEC	GO:0016050	vesicle organization	2/190	205/9421	0.922113410668069	0.9702402962649767	0.9421876757221787	Tbc1d4/Cav2	2
Marco_LEC	GO:0044087	regulation of cellular component biogenesis	9/190	659/9421	0.9225413319793242	0.9702402962649767	0.9421876757221787	Rps3/Colq/Eln/Irx3/Cotl1/Hmgb1/Clstn1/Ep300/1810058I24Rik	9
Marco_LEC	GO:0070997	neuron death	3/190	281/9421	0.9264820391166817	0.9706706205891638	0.942605558051302	Bok/Vegfb/Itga1	3
Marco_LEC	GO:0051259	protein complex oligomerization	1/190	130/9421	0.9305460916183723	0.9710517901264398	0.9429757068090527	Bok	1
Marco_LEC	GO:0097435	supramolecular fiber organization	6/190	487/9421	0.9329785376465345	0.9717003550909575	0.9436055197727341	Rps3/Hip1/Eln/Cotl1/Sirpa/Hspa8	6
Marco_LEC	GO:0035592	establishment of protein localization to extracellular region	2/190	218/9421	0.937469964270125	0.9726069760685028	0.9444859275592205	Hadh/Ppia	2
Marco_LEC	GO:0071692	protein localization to extracellular region	2/190	221/9421	0.9405837305357065	0.9733968480292344	0.9452529619007797	Hadh/Ppia	2
Marco_LEC	GO:0030029	actin filament-based process	6/190	509/9421	0.9486969349819154	0.9760656289746898	0.9478445802098626	Notch2/Hip1/Eln/Phactr2/Cotl1/Sirpa	6
Marco_LEC	GO:0046903	secretion	6/190	511/9421	0.9499486632764379	0.9761240569832512	0.9479013188856271	Rab3il1/Hadh/Scamp1/Exoc7/Dpysl2/Ppia	6
Marco_LEC	GO:0007163	establishment or maintenance of cell polarity	1/190	148/9421	0.9521340182182999	0.9761889389880986	0.9479643249528648	Spint2	1
Marco_LEC	GO:0032886	regulation of microtubule-based process	1/190	149/9421	0.9531147727247727	0.9761889389880986	0.9479643249528648	Rps3	1
Marco_LEC	GO:0051301	cell division	4/190	386/9421	0.955744311446359	0.9766725299827774	0.9484339338497854	Rps3/Vegfb/Ttc28/Ptn	4
Marco_LEC	GO:0042886	amide transport	1/190	172/9421	0.9708946101904102	0.9863231284000195	0.9578055038897768	Hadh	1
Marco_LEC	GO:0009914	hormone transport	1/190	175/9421	0.972651915961761	0.9866151848724323	0.958089116114482	Hadh	1
Marco_LEC	GO:0044782	cilium organization	1/190	180/9421	0.9753492764377938	0.987485975578988	0.9589347295929249	Ttll1	1
Marco_LEC	GO:0006260	DNA replication	1/190	193/9421	0.9811868559762293	0.9911537653484483	0.9624964723191637	Nfia	1
Marco_LEC	GO:0007017	microtubule-based process	4/190	479/9421	0.988932340002595	0.9959802449013382	0.9671834035560579	Rps3/Ttll1/Gcc2/Hspa8	4
Marco_LEC	GO:0000280	nuclear division	1/190	230/9421	0.9913004559335823	0.9964811140059924	0.9676697909998405	Top2b	1
PvC	GO:0008015	blood circulation	18/192	269/9486	8.1976859430577e-6	0.017783050071396102	0.016870128714479554	Aoc3/Gucy1a1/Pde5a/Fxyd1/Gnas/Dmpk/Thra/Pde2a/Snta1/Vstm4/Ptp4a3/Cav1/Postn/Atp2b4/Nr2f2/Gsn/Tgfbr3/Col1a2	18
PvC	GO:0042391	regulation of membrane potential	15/192	200/9486	1.250126542804647e-5	0.017783050071396102	0.016870128714479554	Pink1/Bok/Ano1/Atp1b2/Fhl1/Slc29a1/Atxn1/Fxyd1/Dmpk/Bnip3l/Snta1/Cav1/Kcnk3/Cacnb3/Nedd4	15
PvC	GO:0032787	monocarboxylic acid metabolic process	18/192	297/9486	3.136472895037606e-5	0.02230816346595497	0.02116293816546427	Prxl2c/Idh2/Acaa2/Gamt/Hadh/Ech1/Cbfa2t3/Cygb/Acadm/Lpl/Fabp4/Gpx4/Idh1/Zbtb20/Pnkd/Tecr/Cav1/Scp2	18
PvC	GO:0006805	xenobiotic metabolic process	5/192	22/9486	6.416526932795739e-5	0.03584633323596917	0.034006104307473854	Sult1a1/Gstm5/Gstm1/Gstm2/Vkorc1	5
PvC	GO:0002028	regulation of sodium ion transport	7/192	53/9486	8.745683880121269e-5	0.03584633323596917	0.034006104307473854	Atp1b2/Fxyd1/Gnas/Dmpk/Snta1/Nedd4/Atp2b4	7
PvC	GO:0061061	muscle structure development	22/192	446/9486	9.513272709026141e-5	0.03584633323596917	0.034006104307473854	Pdlim2/Fhl1/Tmem119/H3f3a/Myl9/Cd81/Stim1/Dmpk/Thra/Acadm/Eln/Smarca2/Cav1/Adamts5/Lox/Hspb2/Dag1/Camk1/Nr2f2/Hmg20b/Tgfbr3/Pdcd4	22
PvC	GO:0007263	nitric oxide mediated signal transduction	4/192	13/9486	1.0079812509235618e-4	0.03584633323596917	0.034006104307473854	Gucy1a1/Pde5a/Pde2a/Atp2b4	4
PvC	GO:0120162	positive regulation of cold-induced thermogenesis	7/192	58/9486	1.5665169915971125e-4	0.04951934267881983	0.04697718791175434	Hadh/Mfap2/G0s2/Gnas/Thra/Fabp4/Cav1	7
PvC	GO:1990845	adaptive thermogenesis	9/192	101/9486	1.9838201054271767e-4	0.05643968199940318	0.053542260529634546	Ckb/Hadh/Mfap2/G0s2/Gnas/Thra/Fabp4/Cav1/Adamts5	9
PvC	GO:1902547	regulation of cellular response to vascular endothelial growth factor stimulus	4/192	17/9486	3.148642852841648e-4	0.08143535378485899	0.07725473947067929	Ptp4a3/Dab2ip/Tspan12/Atp2b4	4
PvC	GO:0006575	cellular modified amino acid metabolic process	8/192	94/9486	6.12829133210645e-4	0.1247609464825312	0.11835614347653686	Ckb/Gamt/Gstm5/Gstm1/Gstm2/Acadm/Gpx4/Idh1	8
PvC	GO:1902305	regulation of sodium ion transmembrane transport	5/192	35/9486	6.389871689996112e-4	0.1247609464825312	0.11835614347653686	Atp1b2/Fxyd1/Snta1/Nedd4/Atp2b4	5
PvC	GO:0006936	muscle contraction	10/192	150/9486	9.189473265280737e-4	0.15686596685655574	0.14881300120995614	Gucy1a1/Pde5a/Fxyd1/Dmpk/Snta1/Grcc10/Cav1/Tpm2/Atp2b4/Gsn	10
PvC	GO:0050729	positive regulation of inflammatory response	7/192	78/9486	9.796810326686827e-4	0.15686596685655574	0.14881300120995614	Aoc3/Pde5a/Cd81/Pde2a/Lpl/Fabp4/Pdcd4	7
PvC	GO:0086009	membrane repolarization	4/192	23/9486	0.0010652822393449669	0.15686596685655574	0.14881300120995614	Atp1b2/Snta1/Cav1/Cacnb3	4
PvC	GO:0006941	striated muscle contraction	7/192	80/9486	0.001138729983255258	0.15686596685655574	0.14881300120995614	Pde5a/Fxyd1/Dmpk/Snta1/Grcc10/Cav1/Gsn	7
PvC	GO:0051354	negative regulation of oxidoreductase activity	3/192	11/9486	0.001194831543888217	0.15686596685655574	0.14881300120995614	Aoc3/Cav1/Atp2b4	3
PvC	GO:0040008	regulation of growth	20/192	467/9486	0.0012130232937941042	0.15686596685655574	0.14881300120995614	Gas1/Gamt/Fhl1/Tle5/Igfbp7/Igfbp4/H3f3a/Selenop/Cd81/Gnas/Nrp1/Smarca2/Nkd1/Dab2ip/Clstn1/Rrad/Dpysl2/Jade1/Foxs1/Tgfbr3	20
PvC	GO:0030198	extracellular matrix organization	11/192	188/9486	0.001504317232294857	0.15851046392143955	0.1503730753841721	Pxdn/Eln/Ecm2/Cav1/Adamts5/Lox/Ccdc80/Dag1/Mmp23/Postn/Col1a2	11
PvC	GO:0043062	extracellular structure organization	11/192	188/9486	0.001504317232294857	0.15851046392143955	0.1503730753841721	Pxdn/Eln/Ecm2/Cav1/Adamts5/Lox/Ccdc80/Dag1/Mmp23/Postn/Col1a2	11
PvC	GO:0045229	external encapsulating structure organization	11/192	188/9486	0.001504317232294857	0.15851046392143955	0.1503730753841721	Pxdn/Eln/Ecm2/Cav1/Adamts5/Lox/Ccdc80/Dag1/Mmp23/Postn/Col1a2	11
PvC	GO:0009887	animal organ morphogenesis	23/192	584/9486	0.0016054431253258725	0.16312448898400383	0.15475023208028338	Aspn/Gas1/Gamt/Mfap2/Tmem119/Nfic/Stim1/Gnas/Thra/Nbl1/Nrp1/Eln/Grcc10/Nkd1/Cav1/Cpe/Dag1/Foxn3/Nedd4/Tspan12/Tgfbr3/Col1a2/Pdcd4	23
PvC	GO:0006814	sodium ion transport	7/192	90/9486	0.0022611705978283327	0.19616907548303514	0.18609842180686417	Atp1b2/Fxyd1/Gnas/Dmpk/Snta1/Nedd4/Atp2b4	7
PvC	GO:0006942	regulation of striated muscle contraction	5/192	47/9486	0.0024821972502679208	0.19616907548303514	0.18609842180686417	Pde5a/Fxyd1/Dmpk/Grcc10/Cav1	5
PvC	GO:0060074	synapse maturation	3/192	14/9486	0.002520401014936682	0.19616907548303514	0.18609842180686417	Nfia/Dab2ip/Clstn1	3
PvC	GO:0044242	cellular lipid catabolic process	8/192	120/9486	0.0029637772829420516	0.20641983191648636	0.1958229392410956	Acaa2/Hadh/Acadm/Lpl/Gm2a/Idh1/Scp2/Psap	8
PvC	GO:1900746	regulation of vascular endothelial growth factor signaling pathway	3/192	15/9486	0.0031038986258390524	0.20641983191648636	0.1958229392410956	Ptp4a3/Dab2ip/Tspan12	3
PvC	GO:0007411	axon guidance	8/192	121/9486	0.003119877951637579	0.20641983191648636	0.1958229392410956	Rtn4rl1/Gas1/Ablim1/Matn2/Nrp1/Arhgef25/Dag1/Dpysl2	8
PvC	GO:0097485	neuron projection guidance	8/192	121/9486	0.003119877951637579	0.20641983191648636	0.1958229392410956	Rtn4rl1/Gas1/Ablim1/Matn2/Nrp1/Arhgef25/Dag1/Dpysl2	8
PvC	GO:0042692	muscle cell differentiation	13/192	274/9486	0.003740076420382337	0.21374482787691323	0.20277189480211102	Tmem119/H3f3a/Myl9/Cd81/Stim1/Dmpk/Thra/Acadm/Smarca2/Adamts5/Lox/Camk1/Pdcd4	13
PvC	GO:0009187	cyclic nucleotide metabolic process	3/192	16/9486	0.003763729627081198	0.21374482787691323	0.20277189480211102	Gucy1a1/Pde5a/Pde2a	3
PvC	GO:0035725	sodium ion transmembrane transport	5/192	52/9486	0.0038772436760061836	0.21374482787691323	0.20277189480211102	Atp1b2/Fxyd1/Snta1/Nedd4/Atp2b4	5
PvC	GO:0008016	regulation of heart contraction	7/192	100/9486	0.004092165049380773	0.21374482787691323	0.20277189480211102	Pde5a/Fxyd1/Dmpk/Thra/Snta1/Cav1/Atp2b4	7
PvC	GO:0006081	cellular aldehyde metabolic process	4/192	33/9486	0.004205170301005066	0.21374482787691323	0.20277189480211102	Idh2/Aldh2/Idh1/Pnkd	4
PvC	GO:0006790	sulfur compound metabolic process	10/192	186/9486	0.004491065957048394	0.21374482787691323	0.20277189480211102	Sult1a1/Acaa2/Gamt/Gstm5/Gstm1/Gstm2/Gpx4/Idh1/Scp2/Papss1	10
PvC	GO:0002026	regulation of the force of heart contraction	3/192	17/9486	0.004502772200323414	0.21374482787691323	0.20277189480211102	Pde5a/Cav1/Atp2b4	3
PvC	GO:0009308	amine metabolic process	5/192	54/9486	0.004567279667320488	0.21374482787691323	0.20277189480211102	Sult1a1/Aoc3/Aldh2/Pnkd/Atp2b4	5
PvC	GO:0014902	myotube differentiation	6/192	77/9486	0.004582929525656136	0.21374482787691323	0.20277189480211102	Tmem119/Cd81/Stim1/Dmpk/Thra/Adamts5	6
PvC	GO:0050808	synapse organization	12/192	250/9486	0.004813875134200599	0.21813030916353904	0.20693224038305955	Ndrg2/Dmpk/Nfia/Nrp1/Snta1/Gpc6/Dag1/Camk1/Dab2ip/Cacnb3/Clstn1/Nedd4	12
PvC	GO:0009410	response to xenobiotic stimulus	8/192	132/9486	0.005293189981271332	0.22948096591424907	0.2177001929901525	Sult1a1/Gstm5/Hadh/Gstm1/Gstm2/Gnas/Vkorc1/Kcnk3	8
PvC	GO:1905114	cell surface receptor signaling pathway involved in cell-cell signaling	14/192	322/9486	0.0057581278776017335	0.23757787454928994	0.22538143385232798	Ndrg2/Tcf7l1/Tle5/Slc29a1/Atxn1/Daam2/Dmpk/Thra/Nkd1/Cav1/Cpe/Dab2ip/Cacnb3/Jade1	14
PvC	GO:0040007	growth	24/192	685/9486	0.0057619941454836576	0.23757787454928994	0.22538143385232798	Gas1/Gamt/Fhl1/Tle5/Igfbp7/Igfbp4/H3f3a/Selenop/Cd81/Mustn1/Gnas/Nrp1/Smarca2/Nkd1/Dab2ip/Clstn1/Postn/Rrad/Dpysl2/Jade1/Foxs1/Tgfbr3/Psap/Selenom	24
PvC	GO:0033238	regulation of cellular amine metabolic process	3/192	20/9486	0.007219991198247559	0.28138184875362066	0.2669366608840194	Aldh2/Pnkd/Atp2b4	3
PvC	GO:0001558	regulation of cell growth	13/192	299/9486	0.0076933632815723	0.2880189642251625	0.2732330494027626	Gas1/Fhl1/Igfbp7/Igfbp4/H3f3a/Cd81/Nrp1/Smarca2/Dab2ip/Clstn1/Rrad/Dpysl2/Jade1	13
PvC	GO:0008347	glial cell migration	4/192	41/9486	0.009181579518200705	0.3123516458603851	0.29631657385478777	Idh2/Atp1b2/Matn2/Dab2ip	4
PvC	GO:0060079	excitatory postsynaptic potential	4/192	41/9486	0.009181579518200705	0.3123516458603851	0.29631657385478777	Slc29a1/Atxn1/Dmpk/Cacnb3	4
PvC	GO:0035150	regulation of tube size	6/192	90/9486	0.009706185715884382	0.3123516458603851	0.29631657385478777	Gucy1a1/Pde5a/Snta1/Vstm4/Cav1/Tgfbr3	6
PvC	GO:0035296	regulation of tube diameter	6/192	90/9486	0.009706185715884382	0.3123516458603851	0.29631657385478777	Gucy1a1/Pde5a/Snta1/Vstm4/Cav1/Tgfbr3	6
PvC	GO:0097746	blood vessel diameter maintenance	6/192	90/9486	0.009706185715884382	0.3123516458603851	0.29631657385478777	Gucy1a1/Pde5a/Snta1/Vstm4/Cav1/Tgfbr3	6
PvC	GO:1903578	regulation of ATP metabolic process	5/192	65/9486	0.009984223898163364	0.3123516458603851	0.29631657385478777	Pink1/Prxl2c/Cbfa2t3/Pde2a/Zbtb20	5
PvC	GO:0099565	chemical synaptic transmission, postsynaptic	4/192	42/9486	0.009990861080244304	0.3123516458603851	0.29631657385478777	Slc29a1/Atxn1/Dmpk/Cacnb3	4
PvC	GO:0050905	neuromuscular process	6/192	92/9486	0.010755598193253219	0.3290287834387678	0.3121375638653226	Dmpk/Gm2a/Grcc10/Pnkd/Foxs1/Psap	6
PvC	GO:0040013	negative regulation of locomotion	10/192	215/9486	0.01198761527781225	0.34852507877778666	0.3306329856576617	Idh2/Atp1b2/Nbl1/Cygb/Nrp1/Dag1/Dab2ip/Atp2b4/Nr2f2/Tgfbr3	10
PvC	GO:0016049	cell growth	14/192	353/9486	0.012410164912706934	0.3529704510695997	0.3348501476431241	Gas1/Fhl1/Igfbp7/Igfbp4/H3f3a/Cd81/Nrp1/Smarca2/Dab2ip/Clstn1/Postn/Rrad/Dpysl2/Jade1	14
PvC	GO:0048662	negative regulation of smooth muscle cell proliferation	4/192	45/9486	0.012691600443160546	0.3529704510695997	0.3348501476431241	Ndrg2/Cav1/Ogn/Pdcd4	4
PvC	GO:0051592	response to calcium ion	5/192	69/9486	0.012736604047867355	0.3529704510695997	0.3348501476431241	Rasgrp2/Stim1/Anxa11/Cav1/Cpne2	5
PvC	GO:0010038	response to metal ion	8/192	154/9486	0.012902962007465156	0.3529704510695997	0.3348501476431241	Rasgrp2/Crip1/Stim1/Anxa11/Fabp4/Cav1/Cpne2/Gsn	8
PvC	GO:0032409	regulation of transporter activity	8/192	154/9486	0.012902962007465156	0.3529704510695997	0.3348501476431241	Atp1b2/Fhl1/Stim1/Fxyd1/Cav1/Cacnb3/Rrad/Nedd4	8
PvC	GO:0097345	mitochondrial outer membrane permeabilization	3/192	25/9486	0.013528766467997048	0.3551556106908872	0.33692312859548046	Acaa2/Bok/Bnip3l	3
PvC	GO:0008217	regulation of blood pressure	6/192	97/9486	0.013726895889663903	0.3551556106908872	0.33692312859548046	Aoc3/Gucy1a1/Gnas/Postn/Nr2f2/Col1a2	6
PvC	GO:0032963	collagen metabolic process	5/192	71/9486	0.014288192227283223	0.3551556106908872	0.33692312859548046	Cygb/Mmp23/Rcn3/Tgfbr3/Col1a2	5
PvC	GO:0010876	lipid localization	10/192	221/9486	0.01432017148387518	0.3551556106908872	0.33692312859548046	Spns2/Gulp1/Lpl/Gm2a/Fabp4/Plin3/Cav1/Scp2/Psap/Selenom	10
PvC	GO:0006584	catecholamine metabolic process	3/192	26/9486	0.015069652629138815	0.3551556106908872	0.33692312859548046	Sult1a1/Aldh2/Pnkd	3
PvC	GO:0009712	catechol-containing compound metabolic process	3/192	26/9486	0.015069652629138815	0.3551556106908872	0.33692312859548046	Sult1a1/Aldh2/Pnkd	3
PvC	GO:0042398	cellular modified amino acid biosynthetic process	3/192	26/9486	0.015069652629138815	0.3551556106908872	0.33692312859548046	Ckb/Gamt/Acadm	3
PvC	GO:0019693	ribose phosphate metabolic process	10/192	223/9486	0.015168645561698134	0.3551556106908872	0.33692312859548046	Gucy1a1/Prxl2c/Acaa2/Pde5a/Ak3/Cbfa2t3/Pde2a/Zbtb20/Scp2/Papss1	10
PvC	GO:0072507	divalent inorganic cation homeostasis	11/192	257/9486	0.015310927623659968	0.3551556106908872	0.33692312859548046	Slc11a1/Bok/Stim1/Fxyd1/Gnas/Dmpk/Cav1/Kcnk3/Cacnb3/Clstn1/Atp2b4	11
PvC	GO:0030336	negative regulation of cell migration	9/192	191/9486	0.01552393713905749	0.3551556106908872	0.33692312859548046	Idh2/Atp1b2/Nbl1/Cygb/Dag1/Dab2ip/Atp2b4/Nr2f2/Tgfbr3	9
PvC	GO:0030730	sequestering of triglyceride	2/192	10/9486	0.01648080278231051	0.3551556106908872	0.33692312859548046	Lpl/Plin3	2
PvC	GO:0045821	positive regulation of glycolytic process	2/192	10/9486	0.01648080278231051	0.3551556106908872	0.33692312859548046	Prxl2c/Zbtb20	2
PvC	GO:0051014	actin filament severing	2/192	10/9486	0.01648080278231051	0.3551556106908872	0.33692312859548046	Gsn/Dstn	2
PvC	GO:0060979	vasculogenesis involved in coronary vascular morphogenesis	2/192	10/9486	0.01648080278231051	0.3551556106908872	0.33692312859548046	Nrp1/Tgfbr3	2
PvC	GO:0010830	regulation of myotube differentiation	3/192	27/9486	0.01670559539516497	0.3551556106908872	0.33692312859548046	Tmem119/Dmpk/Thra	3
PvC	GO:0071260	cellular response to mechanical stimulus	3/192	27/9486	0.01670559539516497	0.3551556106908872	0.33692312859548046	Pde2a/Cav1/Dag1	3
PvC	GO:1902110	positive regulation of mitochondrial membrane permeability involved in apoptotic process	3/192	27/9486	0.01670559539516497	0.3551556106908872	0.33692312859548046	Acaa2/Bok/Bnip3l	3
PvC	GO:0014013	regulation of gliogenesis	5/192	74/9486	0.016845988062551998	0.3551556106908872	0.33692312859548046	Idh2/Il34/Atxn1/Daam2/Dag1	5
PvC	GO:0032410	negative regulation of transporter activity	4/192	49/9486	0.0169594632605937	0.3551556106908872	0.33692312859548046	Cav1/Cacnb3/Rrad/Nedd4	4
PvC	GO:0097237	cellular response to toxic substance	3/192	28/9486	0.018437110840386194	0.3741306510752777	0.3549240548911339	Pink1/Gstm5/Aldh2	3
PvC	GO:1903715	regulation of aerobic respiration	3/192	28/9486	0.018437110840386194	0.3741306510752777	0.3549240548911339	Pink1/Cbfa2t3/Pde2a	3
PvC	GO:0001963	synaptic transmission, dopaminergic	2/192	11/9486	0.019877685279737687	0.3741306510752777	0.3549240548911339	Pink1/Pnkd	2
PvC	GO:0018119	peptidyl-cysteine S-nitrosylation	2/192	11/9486	0.019877685279737687	0.3741306510752777	0.3549240548911339	Snta1/Atp2b4	2
PvC	GO:0061744	motor behavior	2/192	11/9486	0.019877685279737687	0.3741306510752777	0.3549240548911339	Atp1b2/Grcc10	2
PvC	GO:0098696	regulation of neurotransmitter receptor localization to postsynaptic specialization membrane	2/192	11/9486	0.019877685279737687	0.3741306510752777	0.3549240548911339	Gpc6/Dag1	2
PvC	GO:0046677	response to antibiotic	3/192	29/9486	0.02026455714766027	0.3741306510752777	0.3549240548911339	Aoc3/Crip1/Vkorc1	3
PvC	GO:0070252	actin-mediated cell contraction	4/192	52/9486	0.020684716547690135	0.3741306510752777	0.3549240548911339	Fxyd1/Snta1/Cav1/Gsn	4
PvC	GO:0007179	transforming growth factor beta receptor signaling pathway	7/192	137/9486	0.021149763378617355	0.3741306510752777	0.3549240548911339	Aspn/Nrep/Cav1/Lox/Itgb5/Tgfbr3/Col1a2	7
PvC	GO:0050803	regulation of synapse structure or activity	7/192	138/9486	0.021911937081409354	0.3741306510752777	0.3549240548911339	Dmpk/Gpc6/Dag1/Camk1/Dab2ip/Clstn1/Nedd4	7
PvC	GO:0050807	regulation of synapse organization	7/192	138/9486	0.021911937081409354	0.3741306510752777	0.3549240548911339	Dmpk/Gpc6/Dag1/Camk1/Dab2ip/Clstn1/Nedd4	7
PvC	GO:0062237	protein localization to postsynapse	3/192	30/9486	0.022188142651240483	0.3741306510752777	0.3549240548911339	Gpc6/Dag1/Clstn1	3
PvC	GO:1903539	protein localization to postsynaptic membrane	3/192	30/9486	0.022188142651240483	0.3741306510752777	0.3549240548911339	Gpc6/Dag1/Clstn1	3
PvC	GO:0014067	negative regulation of phosphatidylinositol 3-kinase signaling	2/192	12/9486	0.02353932743144981	0.3741306510752777	0.3549240548911339	Slc9a3r2/Dab2ip	2
PvC	GO:0017014	protein nitrosylation	2/192	12/9486	0.02353932743144981	0.3741306510752777	0.3549240548911339	Snta1/Atp2b4	2
PvC	GO:0045019	negative regulation of nitric oxide biosynthetic process	2/192	12/9486	0.02353932743144981	0.3741306510752777	0.3549240548911339	Cav1/Atp2b4	2
PvC	GO:0071071	regulation of phospholipid biosynthetic process	2/192	12/9486	0.02353932743144981	0.3741306510752777	0.3549240548911339	Idh1/Scp2	2
