gene	1_p_val	1_avg_log2FC	1_pct.1	1_pct.2	1_p_val_adj	2_p_val	2_avg_log2FC	2_pct.1	2_pct.2	2_p_val_adj	max_pval	minimump_p_val	cell_type_2
Upf3b	1.2322322680381772e-6	-0.2977298582540615	0.179	0.461	0.025942185939007746	1.0422723678536201e-17	-0.25437661258450184	0.154	0.41	2.1942960160422264e-13	1.2322322680381772e-6	2.0845447357072375e-17	B cells
Cox7a2l	1.2531812036513067e-6	-0.3474348091974443	0.536	0.798	0.02638322388047096	1.0347071496625405e-33	-0.5009372979169718	0.451	0.849	2.1783689621845465e-29	1.2531812036513067e-6	2.069414299325071e-33	B cells
Emp3	1.3041994492065741e-6	-0.459079475766477	0.525	0.857	0.027457311004146005	1.4273685522382986e-22	-0.5428352687969674	0.393	0.853	3.00503901302729e-18	1.3041994492065741e-6	2.854737104476608e-22	T cells
Map1lc3b	1.338454106805706e-6	-0.3522931686631885	0.518	0.782	0.02817847431058053	2.9111389579040206e-26	-0.4349963397169635	0.424	0.813	6.128820848075334e-22	1.338454106805706e-6	5.822277915808063e-26	B cells
Ankrd44	1.3552783173806502e-6	-0.353761154844916	0.357	0.674	0.028532674415814828	2.6381697567267546e-22	-0.3827577524689789	0.339	0.729	5.554138788836837e-18	1.3552783173806502e-6	5.276339513453501e-22	B cells
Brd1	1.3823921167821257e-6	-0.3321745433748161	0.295	0.611	0.029103501234614092	1.09876459063736e-14	-0.2502421265317493	0.272	0.574	2.3132290926688342e-10	1.3823921167821257e-6	2.1975291812747005e-14	B cells
Csk	1.4278998180262863e-6	-0.3389424643708431	0.464	0.736	0.030061574868907405	2.5075997566532865e-16	-0.33322747169082445	0.411	0.749	5.279249767682164e-12	1.4278998180262863e-6	5.015199513306593e-16	B cells
Lsp1	1.434532639401448e-6	-0.320378659113544	0.643	0.839	0.030201215657318686	4.086452688619969e-41	-0.5866942136669255	0.441	0.865	8.603208845351621e-37	1.434532639401448e-6	8.172905377239977e-41	B cells
Klhl24	1.4849088404882163e-6	-0.3631554712760324	0.411	0.72	0.03126178581879842	1.467398865743992e-12	-0.27427429080717936	0.401	0.713	3.0893148320508266e-8	1.4849088404882163e-6	2.93479773148583e-12	B cells
Gpi1	1.5282089589934842e-6	-0.3529441378379541	0.393	0.653	0.03217338321368982	3.1326746019826747e-17	-0.3263236379621297	0.332	0.653	6.595219839554125e-13	1.5282089589934842e-6	6.265349203965347e-17	B cells
Arhgef1	1.5698031872670974e-6	-0.4093845465748498	0.678	0.948	0.033049066501534205	8.916160751841712e-21	-0.4953682189411105	0.522	0.924	1.8771193230852356e-16	1.5698031872670974e-6	1.7832321503683443e-20	T cells
Aff4	1.7315015567797281e-6	-0.3498420471902421	0.33	0.637	0.036453302274883616	2.958200392229942e-13	-0.2654769760072885	0.294	0.566	6.227899285761697e-9	1.7315015567797281e-6	5.91640078445899e-13	B cells
Clk4	1.743686712409587e-6	-0.32205426231453776	0.304	0.601	0.036709836356359035	2.9350786678164207e-14	-0.25250278569743	0.247	0.53	6.17922111935391e-10	1.743686712409587e-6	5.870157335632743e-14	B cells
Fmnl1	1.820608034031131e-6	-0.43047213402401224	0.203	0.623	0.038329260940457396	4.102284160237574e-20	-0.3654840824869035	0.132	0.535	8.636538842548164e-16	1.820608034031131e-6	8.204568320475186e-20	T cells
Ccdc88c	1.8776705456169189e-6	-0.33495728717427853	0.188	0.482	0.039530597996872995	2.0796844773434334e-35	-0.379084810128137	0.109	0.466	4.37835973015113e-31	1.8776705456169189e-6	4.159368954686858e-35	B cells
Ier2	2.0431632908089247e-6	-0.38671132028683664	0.411	0.762	0.04301471676140029	8.329859628918524e-13	-0.3283751614066647	0.502	0.785	1.753685347676217e-8	2.0431632908089247e-6	1.66597192578301e-12	B cells
Bri3	2.0511564681536946e-6	-0.32421806662306174	0.295	0.601	0.04318299712403973	1.9517380861842298e-26	-0.4242958798794834	0.314	0.705	4.108994192843659e-22	2.0511564681536946e-6	3.9034761723684625e-26	B cells
Epb41l4aos	2.1866857697987263e-6	-0.46819101362973425	0.203	0.584	0.04603629551157259	1.4752360946661508e-12	-0.28301190286841543	0.239	0.594	3.105814550100647e-8	2.1866857697987263e-6	2.9504721893301186e-12	T cells
Ptpn6	2.219949359988444e-6	-0.46641885078879697	0.119	0.545	0.04673659387583671	4.999827795184643e-12	-0.2910058073288422	0.17	0.488	1.0526137457202229e-7	2.219949359988444e-6	9.999655590344281e-12	T cells
Gmfg	2.4710057382919905e-6	-0.363724956495714	0.446	0.756	0.052022083808261274	1.5499555911854195e-19	-0.37589851547367015	0.386	0.757	3.2631215061226636e-15	2.4710057382919905e-6	3.0999111823708432e-19	B cells
Tcf3	2.6368567708942065e-6	-0.3264345046696976	0.25	0.523	0.05551374559763573	4.391037300763857e-22	-0.2783810936294928	0.149	0.446	9.244450829298148e-18	2.6368567708942065e-6	8.782074601527748e-22	B cells
Unc119	2.6634775864969943e-6	-0.26355721132705373	0.089	0.332	0.05607419362852122	9.038258099645139e-33	-0.2813178964254669	0.072	0.378	1.902824477718291e-28	2.6634775864969943e-6	1.8076516199290273e-32	B cells
Ncf4	2.7015227915641088e-6	-0.32124129595594403	0.25	0.528	0.05687515933079918	1.000675244075813e-34	-0.3959058621662206	0.165	0.578	2.1067215913528092e-30	2.7015227915641088e-6	2.0013504881516405e-34	B cells
Add3	2.908584308867206e-6	-0.4835121980203185	0.305	0.74	0.06123442545458129	5.256168228828471e-23	-0.48906313281045344	0.253	0.753	1.106581097215258e-18	2.908584308867206e-6	1.0512336457656929e-22	T cells
Eif2ak3	2.993036710205109e-6	-0.34818235414852505	0.143	0.383	0.06301240185994816	1.7043919815620651e-29	-0.3078210475695245	0.096	0.402	3.588256438782616e-25	2.993036710205109e-6	3.4087839631241286e-29	B cells
Sik1	3.0376667934224804e-6	-0.4376313442290083	0.271	0.675	0.06395199900192348	4.235006484374915e-10	-0.31015798368617936	0.269	0.565	8.915959151554508e-6	3.0376667934224804e-6	8.470012966956283e-10	T cells
Ccdc88c	3.0725514241981354e-6	-0.46687370281092955	0.254	0.688	0.06468642513364334	4.181279006481366e-15	-0.3517121405648625	0.247	0.682	8.80284669234522e-11	3.0725514241981354e-6	8.362558012962744e-15	T cells
Gpx4	3.129438940480084e-6	-0.3470940011005578	0.321	0.601	0.0658840780139272	2.6375557415060832e-34	-0.5000546162785775	0.253	0.645	5.552846102592757e-30	3.129438940480084e-6	5.275111483012155e-34	B cells
Rbm38	3.227355894589722e-6	-0.43722231903813863	0.237	0.662	0.06794552364879741	1.3600725924517018e-21	-0.42798035465174783	0.201	0.653	2.863360828888568e-17	3.227355894589722e-6	2.7201451849034054e-21	T cells
Eno1	3.298541896979926e-6	-0.3019765944875394	0.25	0.518	0.06944420255711838	1.356131562078925e-22	-0.3006499894722452	0.178	0.494	2.8550637776447606e-18	3.298541896979926e-6	2.712263124157848e-22	B cells
Tcp11l2	3.3466894376010133e-6	-0.32000744634841805	0.196	0.477	0.07045785272981413	3.592044396341027e-33	-0.39952402282659916	0.139	0.518	7.562331067616765e-29	3.3466894376010133e-6	7.184088792682097e-33	B cells
Crip1	3.572575669262947e-6	-0.3864149417576602	0.518	0.803	0.07521343556499283	7.399499362513392e-25	-0.47249330288588565	0.513	0.873	1.5578166007899443e-20	3.572575669262947e-6	1.4798998725026802e-24	B cells
Hnrnpa0	3.618371383333211e-6	-0.3185835338877421	0.78	0.922	0.07617757273331409	4.461357848217943e-12	-0.31823486799983636	0.698	0.947	9.392496677853236e-8	3.618371383333211e-6	8.922715696415963e-12	T cells
Atp6v0b	3.6955158204262154e-6	-0.34855431564033956	0.42	0.679	0.0778016945674331	1.0297137981315474e-16	-0.3242658019902578	0.357	0.689	2.167856459206347e-12	3.6955158204262154e-6	2.059427596263104e-16	B cells
Arhgap9	3.896926248508741e-6	-0.42933694728598426	0.339	0.766	0.08204198830985453	9.362900926029383e-20	-0.4171536269628617	0.212	0.659	1.971171531956966e-15	3.896926248508741e-6	1.8725801852058754e-19	T cells
Clk1	4.087794581269191e-6	-0.25937524558144953	0.812	0.948	0.08606033931946028	1.4309226562576102e-14	-0.2919150504222283	0.738	0.94	3.012521468219147e-10	4.087794581269191e-6	2.861845312515191e-14	B cells
Capg	4.213879421429305e-6	-0.3306011578716257	0.429	0.699	0.08871480345935116	1.85233532960421e-22	-0.4146527783912922	0.371	0.725	3.899721569415743e-18	4.213879421429305e-6	3.704670659208433e-22	B cells
Ccl21a	4.251902411547095e-6	-0.36571230362239737	0.576	0.58	0.08951530147030098	2.1675305568607817e-86	-0.8672080585354294	0.603	0.906	4.563302081359004e-82	4.251902411547095e-6	4.335061113721529e-86	BEC
Mxd4	4.348841356814856e-6	-0.3455922097628006	0.143	0.389	0.09155615708502317	3.8903053622350024e-31	-0.38096687671322316	0.104	0.406	8.19025987911335e-27	4.348841356814856e-6	7.780610724470004e-31	B cells
Hint1	8.292073086115279e-7	-0.2892195298271215	0.484	0.792	0.017457301468198495	4.351564269310348e-6	-0.2960346718973088	0.469	0.745	0.09161348256179075	4.351564269310348e-6	1.6584139296382951e-6	LEC
Tec	5.231975246658264e-6	-0.31889620299560345	0.205	0.472	0.11014877486789644	2.1504914521000554e-21	-0.2789349900454056	0.148	0.454	4.527429654106247e-17	5.231975246658264e-6	4.3009829042001085e-21	B cells
Mknk2	5.429004878060376e-6	-0.2885212878327151	0.277	0.58	0.11429683969780509	9.574753775104665e-28	-0.37049436446790507	0.2	0.574	2.0157729122727852e-23	5.429004878060376e-6	1.9149507550209395e-27	B cells
B4galnt1	5.906011578189688e-6	-0.4798677558603054	0.339	0.688	0.1243392617556275	1.4372936217095538e-12	-0.3314080661342354	0.283	0.665	3.025934261785123e-8	5.906011578189688e-6	2.87458724341704e-12	T cells
Cbx3	6.200470561382212e-6	-0.3508827829748087	0.375	0.611	0.1305385067287797	5.196884345905957e-25	-0.41559078374301245	0.28	0.641	1.0941000613435811e-20	6.200470561382212e-6	1.0393768691811933e-24	B cells
Rasgrp2	6.295960182765175e-6	-0.34097608908432164	0.277	0.575	0.13254884972775524	2.521141454810821e-41	-0.514967794539765	0.233	0.709	5.307759104813221e-37	6.295960182765175e-6	5.042282909621635e-41	B cells
Arhgef18	6.307543710187082e-6	-0.2966485177771866	0.179	0.451	0.13279271773056864	2.127558149308214e-22	-0.25592066481461406	0.107	0.378	4.479148171738583e-18	6.307543710187082e-6	4.255116298616425e-22	B cells
Arglu1	6.312063833477244e-6	-0.4260110467288608	0.593	0.831	0.13288787988619644	1.1744900437428947e-7	-0.29792139978959886	0.497	0.818	0.0024726538890919164	6.312063833477244e-6	2.3489799495431038e-7	T cells
Ccnl1	3.709326450050353e-12	-0.35988607074511914	0.502	0.792	7.809244975291007e-8	6.397529101397236e-6	-0.2550802349612227	0.531	0.745	0.13468718017171602	6.397529101397236e-6	7.418652900086934e-12	LEC
Mtch1	6.948341086152578e-6	-0.2670267147102287	0.179	0.451	0.14628342488677024	2.3155847061380732e-20	-0.2878004749575831	0.15	0.426	4.875000481832485e-16	6.948341086152578e-6	4.6311694122761686e-20	B cells
Pgap1	7.084899419090885e-6	-0.36871429344000184	0.143	0.378	0.14915838747012042	3.4248295157173274e-20	-0.3043281402181033	0.118	0.382	7.21029357943969e-16	7.084899419090885e-6	6.849659031434681e-20	B cells
AB124611	7.097276502640701e-6	-0.2697900915982023	0.179	0.466	0.14941896221009468	4.174223671407264e-27	-0.3512278105906244	0.174	0.538	8.787993095413713e-23	7.097276502640701e-6	8.348447342814523e-27	B cells
Iglc2	7.437400637799303e-6	-0.30562678661917086	0.741	0.803	0.15657959562758872	1.4047657432600058e-20	-0.37604693448444304	0.724	0.908	2.95745331928529e-16	7.437400637799303e-6	2.809531486520017e-20	B cells
Gpsm3	7.5085159163725385e-06	-0.2903290374415275	0.241	0.544	0.15807678558739105	1.799594828518366e-24	-0.34768455077923904	0.203	0.566	3.788686992479716e-20	7.5085159163725385e-06	3.5991896570367514e-24	B cells
Cox7a2	1.0470662652263622e-8	-0.2820361621859556	0.467	0.759	2.2043886081810603e-4	7.788709333314156e-6	-0.25761809390678647	0.479	0.725	0.16397569759426295	7.788709333314156e-6	2.094132519489243e-8	LEC
Acap1	7.898985512937987e-6	-0.3450911815696023	0.102	0.494	0.16629734200388344	1.398606158805608e-19	-0.35874254647532716	0.124	0.506	2.9444855461334467e-15	7.898985512937987e-6	2.7972123176112244e-19	T cells
S1pr1	2.909141345936725e-6	-0.4870571922980701	0.542	0.857	0.061246152756005874	8.014230011338214e-6	-0.2607728716990848	0.547	0.841	0.16872358442870342	8.014230011338214e-6	5.818274228770083e-6	T cells
Rps5	8.556656980498697e-6	-0.2556236530610547	0.67	0.872	0.18014329941043908	1.3537610295229675e-12	-0.3385796735925788	0.699	0.908	2.8500730954547036e-8	8.556656980498697e-6	2.707522059044101e-12	LEC
Ctsd	9.547273227428132e-6	-0.4332339804628982	0.356	0.714	0.20099874325704445	8.202561349328386e-16	-0.42159823051477274	0.288	0.688	1.7268852408741052e-11	9.547273227428132e-6	1.640512269865678e-15	T cells
Dennd5b	1.0013992296377122e-5	-0.29268365453955	0.179	0.435	0.21082457981562755	6.019396111750537e-22	-0.310613257174483	0.161	0.466	1.2672634634068405e-17	1.0013992296377122e-5	1.2038792223501113e-21	B cells
Chd2	1.0070648288268605e-5	-0.3254898679946553	0.518	0.772	0.21201735841291894	1.4731038636608846e-20	-0.39529625895839426	0.397	0.765	3.1013255641652603e-16	1.0070648288268605e-5	2.9462077273217704e-20	B cells
Lbh	1.0427382897716152e-5	-0.31270614207609304	0.357	0.653	0.21952769214561813	6.448937858734051e-17	-0.29826298513676514	0.3	0.649	1.3576948873992797e-12	1.0427382897716152e-5	1.289787571746817e-16	B cells
Laptm5	1.1095486659770621e-5	-0.3829115327666158	0.729	0.935	0.23359328064815088	4.850664300854394e-12	-0.34064481451491124	0.676	0.929	1.0212103552588755e-7	1.1095486659770621e-5	9.70132860168525e-12	T cells
AC149090.1	1.117552129433475e-5	-0.32630392011879905	0.196	0.451	0.23527824980962947	7.861653986074618e-33	-0.4022372325204002	0.139	0.506	1.6551140136882893e-28	1.117552129433475e-5	1.572330797214921e-32	B cells
Eef1b2	1.1838253540177947e-5	-0.5859071357702719	0.707	0.955	0.2492307517813663	1.0641389706076458e-6	-0.5100616307822936	0.706	0.957	0.022403317748202766	1.1838253540177947e-5	2.1282768088235436e-6	Macrophages
S1pr4	1.221622878306103e-5	-0.3262772821977421	0.085	0.429	0.25718826456978383	1.1217033106370231e-18	-0.2786374981677944	0.071	0.4	2.361521979884125e-14	1.221622878306103e-5	2.243406621274047e-18	T cells
Calm3	1.2737299081240409e-5	-0.29890604326437353	0.268	0.513	0.26815835755735434	1.0524557787743493e-16	-0.31045469827073985	0.273	0.566	2.2157351510536375e-12	1.2737299081240409e-5	2.1049115575486959e-16	B cells
Scd1	1.2747219738146126e-5	-0.34513205629069943	0.473	0.699	0.26836721714719036	2.314634161634181e-16	-0.35084255108963824	0.456	0.797	4.872999300488442e-12	1.2747219738146126e-5	4.629268323268356e-16	B cells
Arf6	1.2999377556367759e-5	-0.27822997417921547	0.429	0.715	0.2736758956942104	8.942676530950538e-22	-0.38241555232752433	0.383	0.753	1.8827016900610166e-17	1.2999377556367759e-5	1.7885353061901053e-21	B cells
Marco	1.3041916181317296e-5	-1.0633674599376712	0	0.409	0.27457146136527305	4.55413902854849e-6	-0.4248452087544172	0.022	0.217	0.09587828896803136	1.3041916181317296e-5	9.108257316914683e-6	Macrophages
Plp2	1.3574993569195695e-5	-0.2860580256744447	0.17	0.394	0.28579433961227696	4.562235704231338e-34	-0.3343060741423519	0.077	0.378	9.604874828118235e-30	1.3574993569195695e-5	9.124471408462756e-34	B cells
Pabpn1	1.363113163483537e-5	-0.3053956915734094	0.464	0.689	0.28697621430818904	1.2941157591468225e-13	-0.29718415383534913	0.448	0.781	2.7245019077318053e-9	1.363113163483537e-5	2.588231518293474e-13	B cells
Gng10	1.3652146995728761e-5	-0.2808887737856951	0.286	0.56	0.28741865070107764	1.5653658331500417e-29	-0.3793939783979023	0.204	0.598	3.295564688530783e-25	1.3652146995728761e-5	3.1307316663000946e-29	B cells
Hdac7	1.3767784020495682e-5	-0.4414056910085623	0.153	0.494	0.28985315698349556	4.5676780692013907e-10	-0.2515329323436628	0.242	0.565	9.616332639089688e-6	1.3767784020495682e-5	9.135356136316411e-10	T cells
Traf3ip3	1.3895147620979219e-5	-0.37094237763232596	0.169	0.571	0.2925345428644755	9.922379431794922e-11	-0.25161146055915923	0.212	0.541	2.088958541775785e-6	1.3895147620979219e-5	1.9844758862605286e-10	T cells
Parp1	1.396050270926249e-5	-0.31015768245211484	0.384	0.674	0.2939104635381032	9.206430619238576e-27	-0.39497851087897656	0.263	0.669	1.9382298382682974e-22	1.396050270926249e-5	1.8412861238477163e-26	B cells
Cd37	1.4306791585861888e-5	-0.40016651115408675	0.356	0.727	0.30120088325715033	2.9876663912008875e-16	-0.40743378977293476	0.294	0.718	6.289934053395228e-12	1.4306791585861888e-5	5.975332782401793e-16	T cells
Map3k1	1.6477491323760998e-5	-0.3279524860467572	0.384	0.674	0.3469006248391403	3.6057863383163015e-21	-0.3676861100865702	0.28	0.645	7.59126197805731e-17	1.6477491323760998e-5	7.211572676632636e-21	B cells
Rac2	1.6754079666826632e-5	-0.3078639278759978	0.864	0.961	0.3527236392257011	2.0275735325016665e-30	-0.5189288617712557	0.706	0.965	4.2686505579757586e-26	1.6754079666826632e-5	4.0551470650033546e-30	T cells
Vasp	1.7484480465838712e-5	-0.41273570892840405	0.407	0.805	0.3681007672473024	6.94155391379163e-10	-0.3207021629037189	0.409	0.771	1.461405345470552e-5	1.7484480465838712e-5	1.3883107822764706e-9	T cells
Eno1	1.7560877057008618e-5	-0.4133410121164271	0.441	0.714	0.3697091446812024	1.4526766618374547e-29	-0.5290884568880868	0.206	0.718	3.0583201761663935e-25	1.7560877057008618e-5	2.90535332367492e-29	T cells
Fam189b	1.764611208482317e-5	-0.34342635740527166	0.203	0.571	0.3715035977217822	1.6787782265354357e-9	-0.2589449869992178	0.231	0.541	3.5343318003250526e-5	1.764611208482317e-5	3.3575564502525687e-9	T cells
Acp5	1.79885729245827e-5	-0.2600405725590164	0.152	0.415	0.37871342578123957	7.072154591677076e-34	-0.37218418819395455	0.111	0.462	1.488900706185775e-29	1.79885729245827e-5	1.414430918335413e-33	B cells
Fam43a	1.8293771459505587e-5	-0.32477319077547334	0.25	0.508	0.38513877053697115	2.1340698296106237e-14	-0.28105193666228656	0.269	0.558	4.492857212279246e-10	1.8293771459505587e-5	4.268139659221192e-14	B cells
Trbc2	1.835672507235866e-5	-0.34894584198263656	0.881	0.974	0.38646413294836685	1.4235898883859108e-10	-0.25435248810306366	0.887	0.959	2.997083792018858e-6	1.835672507235866e-5	2.847179776569157e-10	T cells
Cyba	1.9207095022587357e-5	-0.25654546486843177	0.696	0.865	0.40436697151053164	3.000240958024222e-19	-0.334001985536617	0.7	0.948	6.316407288928395e-15	1.9207095022587357e-5	6.000481916048476e-19	B cells
Tmed2	1.9241510603784925e-5	-0.2911654904523421	0.482	0.751	0.405091522741484	2.9363929249814585e-15	-0.2980630097889736	0.407	0.773	6.181988024963465e-11	1.9241510603784925e-5	5.8727858499629224e-15	B cells
Jund	1.9313367677866902e-5	-0.2833801280739927	0.898	0.987	0.4066043297221319	2.8456359848003793e-21	-0.37739486981927994	0.819	0.982	5.990917438800238e-17	1.9313367677866902e-5	5.691271969600776e-21	T cells
Rgs10	1.9705736356347407e-5	-0.7069783305057764	0.146	0.636	0.4148648675101819	3.295978908144061e-6	-0.47491313836454807	0.134	0.522	0.06939024395315692	1.9705736356347407e-5	6.5919469528111564e-6	Macrophages
Lcp1	1.972492967227026e-5	-0.45791753216711817	0.475	0.766	0.4152689443903058	4.163529253990058e-12	-0.3821669826905417	0.456	0.847	8.765478138425268e-8	1.972492967227026e-5	8.32705850796278e-12	T cells
Frat2	1.9838282678459262e-5	-0.44043019268634936	0.305	0.675	0.41765536522960284	1.6593862143473415e-14	-0.32843001069428446	0.25	0.665	3.493505797065458e-10	1.9838282678459262e-5	3.318772428694655e-14	T cells
Bcl10	1.9921947622228118e-5	-0.29185484500244074	0.366	0.632	0.41941676329076855	5.649481716707168e-12	-0.2685607839880617	0.337	0.606	1.18938538581836e-7	1.9921947622228118e-5	1.1298963433382389e-11	B cells
Klhl6	2.0409827055684176e-5	-0.4084240852276719	0.22	0.571	0.42968808900331895	6.1174395436576305e-9	-0.2503504525699198	0.195	0.465	1.287904547126241e-4	2.0409827055684176e-5	1.223487904989219e-8	T cells
Dennd1c	2.069992834073486e-5	-0.36240270816692466	0.102	0.468	0.435795591357491	3.0215507292539116e-19	-0.3132872325937356	0.082	0.429	6.36127075029826e-15	2.069992834073486e-5	6.04310145850784e-19	T cells
Hmgb1	2.1159486839362703e-5	-0.27101716283158317	0.847	0.948	0.445470676429103	5.883337838003476e-13	-0.295245594343412	0.739	0.929	1.2386191150348718e-8	2.1159486839362703e-5	1.1766675676003453e-12	T cells
Srpk1	2.2252826312464426e-5	-0.3975335018888493	0.458	0.779	0.46848875235631354	6.503716231671684e-13	-0.3582988061534159	0.374	0.741	1.3692273782538397e-8	2.2252826312464426e-5	1.3007432463339105e-12	T cells
Ddx46	2.2372128836205012e-5	-0.3069228403550436	0.429	0.684	0.4710004283886241	4.990019094065557e-11	-0.2613740732044525	0.357	0.618	1.0505487198736217e-6	2.2372128836205012e-5	9.980038187882092e-11	B cells
Smc4	2.31451792427972e-5	-0.3313527942165223	0.205	0.451	0.48727545859860943	7.839896286452487e-19	-0.30061680897550946	0.187	0.478	1.650533365186842e-14	2.31451792427972e-5	1.5679792572904959e-18	B cells
Gpsm3	2.4208795874828324e-5	-0.39559290045666345	0.373	0.727	0.5096677795527607	2.6771581507635657e-12	-0.33951755298085085	0.365	0.776	5.6362210548025347e-8	2.4208795874828324e-5	5.3543163015199484e-12	T cells
Gpr132	2.4399919700792223e-5	-0.2668611923189077	0.089	0.306	0.5136915094607787	7.445187388050165e-38	-0.3384154833507961	0.052	0.351	1.5674353008062013e-33	2.4399919700792223e-5	1.4890374776100422e-37	B cells
Nr4a1	2.463915888545644e-5	-0.3591769712654622	0.348	0.596	0.5187282120155144	1.502542059973628e-18	-0.4232231651581567	0.384	0.701	3.163301798862479e-14	2.463915888545644e-5	3.005084119947255e-18	B cells
Dock8	2.5380819485546534e-5	-0.3856918096445204	0.237	0.61	0.5343423926292111	1.3740759481618755e-10	-0.25959567305495923	0.253	0.588	2.8928420936651963e-6	2.5380819485546534e-5	2.7481518961349357e-10	T cells
Dnajb9	2.596741182641784e-5	-0.39267913093240425	0.39	0.701	0.5466919211815748	9.336660244753179e-11	-0.26150008234146616	0.277	0.618	1.9656470813278867e-6	2.596741182641784e-5	1.8673320488634618e-10	T cells
Ptpn22	2.6587240961048354e-5	-0.42712366185747924	0.305	0.701	0.559741183952951	7.812943811507957e-13	-0.3544135858010314	0.313	0.712	1.64485906063677e-8	2.6587240961048354e-5	1.562588762300978e-12	T cells
Rack1	2.6652125177709857e-5	-0.26243403149372013	0.641	0.865	0.5611071913663256	5.7454686453298094e-11	-0.3438580687979804	0.649	0.889	1.2095935139012847e-6	2.6652125177709857e-5	1.1490937290329514e-10	LEC
Herpud1	2.672085191640818e-5	-0.3031182727633895	0.259	0.508	0.5625540953961414	8.513577679326187e-20	-0.3148111317036999	0.189	0.486	1.792363508828542e-15	2.672085191640818e-5	1.7027155358652431e-19	B cells
Myl12b	2.6859001344677087e-5	-0.2916688773669708	0.562	0.782	0.5654625553094867	3.5644234108584934e-35	-0.5318357337466899	0.414	0.829	7.504180606880386e-31	2.6859001344677087e-5	7.128846821716991e-35	B cells
Ppp2r5a	2.8928236140036773e-5	-0.3912267960072062	0.458	0.805	0.6090261554561942	3.805690029299109e-8	-0.27369598663456374	0.442	0.794	8.012119218683413e-4	2.8928236140036773e-5	7.61137991376545e-8	T cells
Scp2	3.0742347225385866e-5	-0.2772019535439193	0.348	0.585	0.6472186361360487	9.719185197500152e-16	-0.2920213135412979	0.26	0.554	2.046180059629707e-11	3.0742347225385866e-5	1.9438370395000328e-15	B cells
Kmt2e	3.088439680715663e-5	-0.29607720126653425	0.554	0.808	0.6502092059810686	2.2566645683511784e-12	-0.3050589692978489	0.484	0.761	4.750955915749736e-8	3.088439680715663e-5	4.513329136697253e-12	B cells
H2afv	3.1187935861801355e-5	-0.3104487694481187	0.312	0.58	0.656599613698504	9.697769990154868e-17	-0.290467816388036	0.24	0.554	2.0416715160273043e-12	3.1187935861801355e-5	1.9395539980309762e-16	B cells
Retreg1	3.2460878287740744e-5	-0.2962851306594013	0.268	0.528	0.6833988705918059	2.4494684384630734e-27	-0.36837185273429396	0.185	0.562	5.156865903496308e-23	3.2460878287740744e-5	4.898936876926151e-27	B cells
Rfx7	3.3059065751602666e-5	-0.46405404288085494	0.024	0.455	0.6959925112684909	2.9247602906774324e-9	-0.3477127616358327	0.082	0.522	6.157497839963199e-5	3.3059065751602666e-5	5.8495205728006335e-9	Macrophages
Adgre5	3.338707279034625e-5	-0.4187064935326717	0.254	0.636	0.7028980434551596	6.671677427844291e-17	-0.3725765886321339	0.195	0.576	1.4045882488840586e-12	3.338707279034625e-5	1.3343354855688634e-16	T cells
Jmjd1c	3.367779122651136e-5	-0.3180127712690257	0.509	0.762	0.7090185386917437	1.4389633809309812e-16	-0.34212583727894685	0.376	0.709	3.029449605873995e-12	3.367779122651136e-5	2.8779267618619673e-16	B cells
Gtf2i	3.6353816834176215e-5	-0.31574553526008003	0.024	0.455	0.7653569058099119	1.3135036023611172e-8	-0.27391554835370263	0.048	0.391	2.76531913405086e-4	3.6353816834176215e-5	2.6270071874693115e-8	Macrophages
Tprgl	3.678752781805057e-5	-0.2618379061206147	0.277	0.539	0.7744878231534187	1.3738329241585421e-31	-0.3698208690378206	0.179	0.558	2.892330455230979e-27	3.678752781805057e-5	2.7476658483170987e-31	B cells
Sec11c	3.7417130964946195e-5	-0.2871394907820003	0.375	0.642	0.7877428582050122	1.4212221747702976e-12	-0.2626343733615891	0.35	0.653	2.992099044543907e-8	3.7417130964946195e-5	2.842444349538568e-12	B cells
Nop53	3.890529453636485e-5	-0.2577537142175106	0.652	0.813	0.8190731658740892	7.81277056930689e-13	-0.29653729511293214	0.541	0.841	1.6448225879561793e-8	3.890529453636485e-5	1.562554113860767e-12	B cells
Otulin	3.9470371713436e-5	-0.29388414991499223	0.411	0.699	0.8309697356829681	8.37761441345245e-26	-0.43832023456337366	0.349	0.737	1.763739162464144e-21	3.9470371713436e-5	1.6755228826904876e-25	B cells
Cnn2	4.3573989852355936e-5	-0.30342834311994354	0.339	0.575	0.9173632083616495	4.1958484727963896e-22	-0.37496991077140346	0.309	0.677	8.83351978977824e-18	4.3573989852355936e-5	8.391696945592812e-22	B cells
Coro1a	4.414141564338139e-5	-0.2987694920481705	0.864	0.961	0.9293092235401084	6.028446447219553e-19	-0.31799831902746556	0.857	0.976	1.2691688305331325e-14	4.414141564338139e-5	1.2056892894439126e-18	T cells
Lmo2	4.590104289017652e-5	-0.30002208779352546	0.295	0.554	0.9663546559668862	5.2864811289200775e-23	-0.3707700897460643	0.257	0.629	1.112962872071544e-18	4.590104289017652e-5	1.0572962257840168e-22	B cells
Tm2d3	4.606204064137535e-5	-0.31580027510113357	0	0.364	0.9697441416228753	7.101320735309002e-7	-0.283615002850562	0.082	0.435	0.014950410544046042	4.606204064137535e-5	1.4202636427742387e-6	Macrophages
