Cluster	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
PvC	GO:0010876	lipid localization	7/188	221/9510	0.14813464353826356	0.6100728788983997	0.5528662815047831	Spns2/Selenom/Psap/Fabp4/Dbi/Scp2/Agtr1a	7
PvC	GO:0061726	mitochondrion disassembly	3/188	68/9510	0.1510661748273748	0.6100811523483755	0.552873779152493	Bnip3l/Pink1/Map1lc3a	3
PvC	GO:0006334	nucleosome assembly	2/188	35/9510	0.15169697686125297	0.6100811523483755	0.552873779152493	H3f3a/Smarca2	2
PvC	GO:0006509	membrane protein ectodomain proteolysis	2/188	35/9510	0.15169697686125297	0.6100811523483755	0.552873779152493	Dag1/Timp2	2
PvC	GO:0050805	negative regulation of synaptic transmission	2/188	35/9510	0.15169697686125297	0.6100811523483755	0.552873779152493	Pnkd/Gnai2	2
PvC	GO:0031497	chromatin assembly	4/188	105/9510	0.15406319586432227	0.6100811523483755	0.552873779152493	H3f3a/Hmgb1/Smarca2/Cbx3	4
PvC	GO:0006959	humoral immune response	3/188	69/9510	0.15578069851219412	0.6100811523483755	0.552873779152493	Spns2/Cd81/Cxcl12	3
PvC	GO:0042327	positive regulation of phosphorylation	13/188	482/9510	0.15830946806882476	0.6100811523483755	0.552873779152493	Pde5a/Zbtb20/Slc11a1/Il34/Cd81/Dag1/Hmgb1/Nrp1/Pink1/Rbpms/Prxl2c/Dab2ip/Agtr1a	13
PvC	GO:0043550	regulation of lipid kinase activity	2/188	36/9510	0.15863949629999538	0.6100811523483755	0.552873779152493	Cd81/Dab2ip	2
PvC	GO:1902106	negative regulation of leukocyte differentiation	3/188	70/9510	0.16054081365722117	0.6100811523483755	0.552873779152493	Hmgb1/Tmem176a/Tmem176b	3
PvC	GO:0048640	negative regulation of developmental growth	3/188	72/9510	0.17019135282390305	0.6100811523483755	0.552873779152493	Sema5a/Nrp1/Nkd1	3
PvC	GO:1903707	negative regulation of hemopoiesis	3/188	72/9510	0.17019135282390305	0.6100811523483755	0.552873779152493	Hmgb1/Tmem176a/Tmem176b	3
PvC	GO:0014070	response to organic cyclic compound	11/188	401/9510	0.1704896327262924	0.6100811523483755	0.552873779152493	Nedd4/Aldh2/Hmgb1/Abcc9/Sult1a1/Kcnj8/Adcy5/Ephx1/Agtr1a/Fbxo32/Zfp36	11
PvC	GO:0050873	brown fat cell differentiation	2/188	38/9510	0.17269404998041243	0.6100811523483755	0.552873779152493	Fabp4/Selenbp1	2
PvC	GO:0060389	pathway-restricted SMAD protein phosphorylation	2/188	38/9510	0.17269404998041243	0.6100811523483755	0.552873779152493	Rbpms/Tgfbr3	2
PvC	GO:2000514	regulation of CD4-positive, alpha-beta T cell activation	2/188	38/9510	0.17269404998041243	0.6100811523483755	0.552873779152493	Cd81/Hmgb1	2
PvC	GO:0071356	cellular response to tumor necrosis factor	4/188	111/9510	0.17697922149871254	0.6100811523483755	0.552873779152493	Fabp4/Adamts12/Dab2ip/Zfp36	4
PvC	GO:0071824	protein-DNA complex subunit organization	4/188	111/9510	0.17697922149871254	0.6100811523483755	0.552873779152493	H3f3a/Hmgb1/Thra/Smarca2	4
PvC	GO:0050886	endocrine process	2/188	39/9510	0.17979630694340684	0.6100811523483755	0.552873779152493	Selenom/Agtr1a	2
PvC	GO:0007043	cell-cell junction assembly	3/188	74/9510	0.18000493064769815	0.6100811523483755	0.552873779152493	Cd9/Cdh2/Arvcf	3
PvC	GO:0002328	pro-B cell differentiation	1/188	10/9510	0.18107459461379227	0.6100811523483755	0.552873779152493	Sox4	1
PvC	GO:0006677	glycosylceramide metabolic process	1/188	10/9510	0.18107459461379227	0.6100811523483755	0.552873779152493	Psap	1
PvC	GO:0007614	short-term memory	1/188	10/9510	0.18107459461379227	0.6100811523483755	0.552873779152493	Pde5a	1
PvC	GO:0010470	regulation of gastrulation	1/188	10/9510	0.18107459461379227	0.6100811523483755	0.552873779152493	Dag1	1
PvC	GO:0018158	protein oxidation	1/188	10/9510	0.18107459461379227	0.6100811523483755	0.552873779152493	Gpx1	1
PvC	GO:0033198	response to ATP	1/188	10/9510	0.18107459461379227	0.6100811523483755	0.552873779152493	Abcc9	1
PvC	GO:0035813	regulation of renal sodium excretion	1/188	10/9510	0.18107459461379227	0.6100811523483755	0.552873779152493	Gnai2	1
PvC	GO:0045023	G0 to G1 transition	1/188	10/9510	0.18107459461379227	0.6100811523483755	0.552873779152493	Dab2ip	1
PvC	GO:0046512	sphingosine biosynthetic process	1/188	10/9510	0.18107459461379227	0.6100811523483755	0.552873779152493	Sptssa	1
PvC	GO:0046520	sphingoid biosynthetic process	1/188	10/9510	0.18107459461379227	0.6100811523483755	0.552873779152493	Sptssa	1
PvC	GO:0048070	regulation of developmental pigmentation	1/188	10/9510	0.18107459461379227	0.6100811523483755	0.552873779152493	Spns2	1
PvC	GO:0060707	trophoblast giant cell differentiation	1/188	10/9510	0.18107459461379227	0.6100811523483755	0.552873779152493	Nr2f2	1
PvC	GO:0070206	protein trimerization	1/188	10/9510	0.18107459461379227	0.6100811523483755	0.552873779152493	Col1a2	1
PvC	GO:0071236	cellular response to antibiotic	1/188	10/9510	0.18107459461379227	0.6100811523483755	0.552873779152493	Crip1	1
PvC	GO:0097164	ammonium ion metabolic process	1/188	10/9510	0.18107459461379227	0.6100811523483755	0.552873779152493	Aldh2	1
PvC	GO:0120305	regulation of pigmentation	1/188	10/9510	0.18107459461379227	0.6100811523483755	0.552873779152493	Spns2	1
PvC	GO:0140719	constitutive heterochromatin assembly	1/188	10/9510	0.18107459461379227	0.6100811523483755	0.552873779152493	H3f3a	1
PvC	GO:1900227	positive regulation of NLRP3 inflammasome complex assembly	1/188	10/9510	0.18107459461379227	0.6100811523483755	0.552873779152493	1810058I24Rik	1
PvC	GO:0051489	regulation of filopodium assembly	2/188	40/9510	0.18694231436816244	0.6100811523483755	0.552873779152493	Daam2/Nrp1	2
PvC	GO:0031623	receptor internalization	3/188	76/9510	0.1899688206743003	0.6100811523483755	0.552873779152493	Nedd4/Cd81/Cd9	3
PvC	GO:0048638	regulation of developmental growth	7/188	238/9510	0.19199390206808897	0.6100811523483755	0.552873779152493	Dpysl2/Gamt/Sema5a/Nrp1/Tgfbr3/Nkd1/Cxcl12	7
PvC	GO:0051402	neuron apoptotic process	6/188	196/9510	0.19206659095953915	0.6100811523483755	0.552873779152493	Bok/Nrp1/Pink1/Gpx1/Trim2/Btg2	6
PvC	GO:0071901	negative regulation of protein serine/threonine kinase activity	3/188	77/9510	0.19500320064679988	0.6100811523483755	0.552873779152493	Nr2f2/Pkig/Dab2ip	3
PvC	GO:0032504	multicellular organism reproduction	10/188	370/9510	0.19712378375576306	0.6100811523483755	0.552873779152493	Gpx4/Pde5a/H3f3a/Nr2f2/Gamt/Thra/Cd9/Nkd1/Il11ra1/Cxcl12	10
PvC	GO:0009583	detection of light stimulus	1/188	11/9510	0.1972806973730139	0.6100811523483755	0.552873779152493	Sema5a	1
PvC	GO:0010172	embryonic body morphogenesis	1/188	11/9510	0.1972806973730139	0.6100811523483755	0.552873779152493	Dag1	1
PvC	GO:0031643	positive regulation of myelination	1/188	11/9510	0.1972806973730139	0.6100811523483755	0.552873779152493	Dag1	1
PvC	GO:0035809	regulation of urine volume	1/188	11/9510	0.1972806973730139	0.6100811523483755	0.552873779152493	Gnai2	1
PvC	GO:0038166	angiotensin-activated signaling pathway	1/188	11/9510	0.1972806973730139	0.6100811523483755	0.552873779152493	Agtr1a	1
PvC	GO:0045647	negative regulation of erythrocyte differentiation	1/188	11/9510	0.1972806973730139	0.6100811523483755	0.552873779152493	Zfp36	1
PvC	GO:0050746	regulation of lipoprotein metabolic process	1/188	11/9510	0.1972806973730139	0.6100811523483755	0.552873779152493	Dbi	1
PvC	GO:0051354	negative regulation of oxidoreductase activity	1/188	11/9510	0.1972806973730139	0.6100811523483755	0.552873779152493	Aoc3	1
PvC	GO:0097091	synaptic vesicle clustering	1/188	11/9510	0.1972806973730139	0.6100811523483755	0.552873779152493	Cdh2	1
PvC	GO:0098696	regulation of neurotransmitter receptor localization to postsynaptic specialization membrane	1/188	11/9510	0.1972806973730139	0.6100811523483755	0.552873779152493	Dag1	1
PvC	GO:0098703	calcium ion import across plasma membrane	1/188	11/9510	0.1972806973730139	0.6100811523483755	0.552873779152493	Agtr1a	1
PvC	GO:1902337	regulation of apoptotic process involved in morphogenesis	1/188	11/9510	0.1972806973730139	0.6100811523483755	0.552873779152493	Tgfbr3	1
PvC	GO:1904748	regulation of apoptotic process involved in development	1/188	11/9510	0.1972806973730139	0.6100811523483755	0.552873779152493	Tgfbr3	1
PvC	GO:2000095	regulation of Wnt signaling pathway, planar cell polarity pathway	1/188	11/9510	0.1972806973730139	0.6100811523483755	0.552873779152493	Nkd1	1
PvC	GO:2000489	regulation of hepatic stellate cell activation	1/188	11/9510	0.1972806973730139	0.6100811523483755	0.552873779152493	Cygb	1
PvC	GO:0002683	negative regulation of immune system process	7/188	240/9510	0.19747393302178806	0.6100811523483755	0.552873779152493	Pde5a/Hmgb1/Nbl1/Tmem176a/Gpx1/Tmem176b/Cxcl12	7
PvC	GO:0009612	response to mechanical stimulus	3/188	78/9510	0.2000704635760866	0.6100811523483755	0.552873779152493	Dag1/Piezo2/Cxcl12	3
PvC	GO:0006839	mitochondrial transport	4/188	117/9510	0.20096958710735216	0.6100811523483755	0.552873779152493	Bnip3l/Bok/Pink1/Acaa2	4
PvC	GO:0055117	regulation of cardiac muscle contraction	2/188	42/9510	0.2013478471338441	0.6100811523483755	0.552873779152493	Pde5a/Fxyd1	2
PvC	GO:0050804	modulation of chemical synaptic transmission	7/188	242/9510	0.20301567858088795	0.6100811523483755	0.552873779152493	Nedd4/Pnkd/Pink1/Cdh2/Clstn1/Dbi/Gnai2	7
PvC	GO:0033993	response to lipid	11/188	418/9510	0.2050085245506921	0.6100811523483755	0.552873779152493	Nedd4/Slc11a1/Hmgb1/Sult1a1/Kcnj8/Adcy5/Dab2ip/Agtr1a/Fbxo32/Zfp36/Scd2	11
PvC	GO:0071456	cellular response to hypoxia	3/188	79/9510	0.20516907031233014	0.6100811523483755	0.552873779152493	Bnip3l/Pink1/Acaa2	3
PvC	GO:0042110	T cell activation	8/188	286/9510	0.20543877819713957	0.6100811523483755	0.552873779152493	Nedd4/Pde5a/Slc11a1/Cd81/Hmgb1/Psap/Sox4/Cxcl12	8
PvC	GO:0099177	regulation of trans-synaptic signaling	7/188	243/9510	0.2058091557341519	0.6100811523483755	0.552873779152493	Nedd4/Pnkd/Pink1/Cdh2/Clstn1/Dbi/Gnai2	7
PvC	GO:0042886	amide transport	5/188	159/9510	0.20652112017823418	0.6100811523483755	0.552873779152493	Ano1/Hadh/Psap/Adcy5/Sox4	5
PvC	GO:1901136	carbohydrate derivative catabolic process	3/188	80/9510	0.21029749551517932	0.6100811523483755	0.552873779152493	Pde5a/Psap/Adamts12	3
PvC	GO:0001504	neurotransmitter uptake	1/188	12/9510	0.21316776221077283	0.6100811523483755	0.552873779152493	Slc29a1	1
PvC	GO:0002837	regulation of immune response to tumor cell	1/188	12/9510	0.21316776221077283	0.6100811523483755	0.552873779152493	Hmgb1	1
PvC	GO:0005980	glycogen catabolic process	1/188	12/9510	0.21316776221077283	0.6100811523483755	0.552873779152493	Hmgb1	1
PvC	GO:0008207	C21-steroid hormone metabolic process	1/188	12/9510	0.21316776221077283	0.6100811523483755	0.552873779152493	Scp2	1
PvC	GO:0008210	estrogen metabolic process	1/188	12/9510	0.21316776221077283	0.6100811523483755	0.552873779152493	Sult1a1	1
PvC	GO:0010224	response to UV-B	1/188	12/9510	0.21316776221077283	0.6100811523483755	0.552873779152493	Crip1	1
PvC	GO:0010544	negative regulation of platelet activation	1/188	12/9510	0.21316776221077283	0.6100811523483755	0.552873779152493	Cd9	1
PvC	GO:0010713	negative regulation of collagen metabolic process	1/188	12/9510	0.21316776221077283	0.6100811523483755	0.552873779152493	Cygb	1
PvC	GO:0032703	negative regulation of interleukin-2 production	1/188	12/9510	0.21316776221077283	0.6100811523483755	0.552873779152493	Zfp36	1
PvC	GO:0032897	negative regulation of viral transcription	1/188	12/9510	0.21316776221077283	0.6100811523483755	0.552873779152493	Zfp36	1
PvC	GO:0032966	negative regulation of collagen biosynthetic process	1/188	12/9510	0.21316776221077283	0.6100811523483755	0.552873779152493	Cygb	1
PvC	GO:0033151	V(D)J recombination	1/188	12/9510	0.21316776221077283	0.6100811523483755	0.552873779152493	Hmgb1	1
PvC	GO:0035313	wound healing, spreading of epidermal cells	1/188	12/9510	0.21316776221077283	0.6100811523483755	0.552873779152493	Col5a1	1
PvC	GO:0044062	regulation of excretion	1/188	12/9510	0.21316776221077283	0.6100811523483755	0.552873779152493	Gnai2	1
PvC	GO:0045655	regulation of monocyte differentiation	1/188	12/9510	0.21316776221077283	0.6100811523483755	0.552873779152493	Il34	1
PvC	GO:0048681	negative regulation of axon regeneration	1/188	12/9510	0.21316776221077283	0.6100811523483755	0.552873779152493	Rtn4rl1	1
PvC	GO:0050862	positive regulation of T cell receptor signaling pathway	1/188	12/9510	0.21316776221077283	0.6100811523483755	0.552873779152493	Cd81	1
PvC	GO:0051450	myoblast proliferation	1/188	12/9510	0.21316776221077283	0.6100811523483755	0.552873779152493	Gpx1	1
PvC	GO:0071071	regulation of phospholipid biosynthetic process	1/188	12/9510	0.21316776221077283	0.6100811523483755	0.552873779152493	Scp2	1
PvC	GO:0071696	ectodermal placode development	1/188	12/9510	0.21316776221077283	0.6100811523483755	0.552873779152493	Nrp1	1
PvC	GO:1900038	negative regulation of cellular response to hypoxia	1/188	12/9510	0.21316776221077283	0.6100811523483755	0.552873779152493	Pink1	1
PvC	GO:1905145	cellular response to acetylcholine	1/188	12/9510	0.21316776221077283	0.6100811523483755	0.552873779152493	Gnai2	1
PvC	GO:1990403	embryonic brain development	1/188	12/9510	0.21316776221077283	0.6100811523483755	0.552873779152493	Cc2d2a	1
PvC	GO:2000479	regulation of cAMP-dependent protein kinase activity	1/188	12/9510	0.21316776221077283	0.6100811523483755	0.552873779152493	Pkig	1
PvC	GO:0007492	endoderm development	2/188	44/9510	0.2158767346781921	0.6100811523483755	0.552873779152493	Col5a1/Col5a2	2
PvC	GO:0033619	membrane protein proteolysis	2/188	44/9510	0.2158767346781921	0.6100811523483755	0.552873779152493	Dag1/Timp2	2
PvC	GO:0071709	membrane assembly	2/188	44/9510	0.2158767346781921	0.6100811523483755	0.552873779152493	Psap/Cdh2	2
PvC	GO:0050866	negative regulation of cell activation	4/188	121/9510	0.2174784957432834	0.6100811523483755	0.552873779152493	Pde5a/Cygb/Hmgb1/Cd9	4
PvC	GO:0036294	cellular response to decreased oxygen levels	3/188	82/9510	0.22063777322578232	0.6100811523483755	0.552873779152493	Bnip3l/Pink1/Acaa2	3
PvC	GO:0050806	positive regulation of synaptic transmission	3/188	82/9510	0.22063777322578232	0.6100811523483755	0.552873779152493	Pink1/Clstn1/Dbi	3
PvC	GO:0010035	response to inorganic substance	8/188	292/9510	0.22109600046339248	0.6100811523483755	0.552873779152493	Rasgrp2/Crip1/Pink1/Selenom/Psap/Gpx1/Fabp4/Stim1	8
PvC	GO:0033674	positive regulation of kinase activity	7/188	249/9510	0.22287257561585871	0.6100811523483755	0.552873779152493	Pde5a/Slc11a1/Il34/Cd81/Dag1/Dab2ip/Agtr1a	7
PvC	GO:0001954	positive regulation of cell-matrix adhesion	2/188	45/9510	0.22317749524511057	0.6100811523483755	0.552873779152493	Dag1/Nrp1	2
PvC	GO:0043113	receptor clustering	2/188	45/9510	0.22317749524511057	0.6100811523483755	0.552873779152493	Cd81/Cdh2	2
PvC	GO:0045185	maintenance of protein location	3/188	83/9510	0.22584665027087847	0.6100811523483755	0.552873779152493	Nbl1/Thra/Pink1	3
PvC	GO:0001503	ossification	7/188	251/9510	0.22867023059874517	0.6100811523483755	0.552873779152493	Aspn/H3f3a/Thra/Adamts12/Col1a2/Atraid/Tgfbr3	7
PvC	GO:0001921	positive regulation of receptor recycling	1/188	13/9510	0.22874203686905636	0.6100811523483755	0.552873779152493	Agtr1a	1
PvC	GO:0002418	immune response to tumor cell	1/188	13/9510	0.22874203686905636	0.6100811523483755	0.552873779152493	Hmgb1	1
PvC	GO:0002507	tolerance induction	1/188	13/9510	0.22874203686905636	0.6100811523483755	0.552873779152493	Hmgb1	1
PvC	GO:0002577	regulation of antigen processing and presentation	1/188	13/9510	0.22874203686905636	0.6100811523483755	0.552873779152493	Slc11a1	1
PvC	GO:0002726	positive regulation of T cell cytokine production	1/188	13/9510	0.22874203686905636	0.6100811523483755	0.552873779152493	Cd81	1
PvC	GO:0007131	reciprocal meiotic recombination	1/188	13/9510	0.22874203686905636	0.6100811523483755	0.552873779152493	Mnd1	1
PvC	GO:0030220	platelet formation	1/188	13/9510	0.22874203686905636	0.6100811523483755	0.552873779152493	Mfap2	1
PvC	GO:0031295	T cell costimulation	1/188	13/9510	0.22874203686905636	0.6100811523483755	0.552873779152493	Cd81	1
PvC	GO:0034695	response to prostaglandin E	1/188	13/9510	0.22874203686905636	0.6100811523483755	0.552873779152493	Tgfbr3	1
PvC	GO:0035733	hepatic stellate cell activation	1/188	13/9510	0.22874203686905636	0.6100811523483755	0.552873779152493	Cygb	1
PvC	GO:0035825	homologous recombination	1/188	13/9510	0.22874203686905636	0.6100811523483755	0.552873779152493	Mnd1	1
PvC	GO:0036499	PERK-mediated unfolded protein response	1/188	13/9510	0.22874203686905636	0.6100811523483755	0.552873779152493	Bok	1
PvC	GO:0045651	positive regulation of macrophage differentiation	1/188	13/9510	0.22874203686905636	0.6100811523483755	0.552873779152493	Il34	1
PvC	GO:0048102	autophagic cell death	1/188	13/9510	0.22874203686905636	0.6100811523483755	0.552873779152493	Dapk1	1
PvC	GO:0048268	clathrin coat assembly	1/188	13/9510	0.22874203686905636	0.6100811523483755	0.552873779152493	Hip1	1
PvC	GO:0098877	neurotransmitter receptor transport to plasma membrane	1/188	13/9510	0.22874203686905636	0.6100811523483755	0.552873779152493	Clstn1	1
PvC	GO:0098969	neurotransmitter receptor transport to postsynaptic membrane	1/188	13/9510	0.22874203686905636	0.6100811523483755	0.552873779152493	Clstn1	1
PvC	GO:0099638	endosome to plasma membrane protein transport	1/188	13/9510	0.22874203686905636	0.6100811523483755	0.552873779152493	Trarg1	1
PvC	GO:0110150	negative regulation of biomineralization	1/188	13/9510	0.22874203686905636	0.6100811523483755	0.552873779152493	Aspn	1
PvC	GO:0110156	methylguanosine-cap decapping	1/188	13/9510	0.22874203686905636	0.6100811523483755	0.552873779152493	Zfp36	1
PvC	GO:0120178	steroid hormone biosynthetic process	1/188	13/9510	0.22874203686905636	0.6100811523483755	0.552873779152493	Scp2	1
PvC	GO:0140527	reciprocal homologous recombination	1/188	13/9510	0.22874203686905636	0.6100811523483755	0.552873779152493	Mnd1	1
PvC	GO:1900117	regulation of execution phase of apoptosis	1/188	13/9510	0.22874203686905636	0.6100811523483755	0.552873779152493	Bok	1
PvC	GO:1902902	negative regulation of autophagosome assembly	1/188	13/9510	0.22874203686905636	0.6100811523483755	0.552873779152493	Pink1	1
PvC	GO:1903909	regulation of receptor clustering	1/188	13/9510	0.22874203686905636	0.6100811523483755	0.552873779152493	Cd81	1
PvC	GO:1904424	regulation of GTP binding	1/188	13/9510	0.22874203686905636	0.6100811523483755	0.552873779152493	Pbxip1	1
PvC	GO:1905952	regulation of lipid localization	3/188	84/9510	0.23107939605755995	0.6100811523483755	0.552873779152493	Dbi/Scp2/Agtr1a	3
PvC	GO:0048588	developmental cell growth	5/188	166/9510	0.23154985789685018	0.6100811523483755	0.552873779152493	Dpysl2/Sema5a/Nrp1/Postn/Cxcl12	5
PvC	GO:0043086	negative regulation of catalytic activity	10/188	386/9510	0.23368328239753514	0.6100811523483755	0.552873779152493	Aoc3/Nr2f2/Pkig/Gpx1/Fabp4/Dab2ip/Cst3/Timp2/Gnai2/Zfp36	10
PvC	GO:1904019	epithelial cell apoptotic process	3/188	85/9510	0.23633456406772996	0.6100811523483755	0.552873779152493	Sema5a/Bok/Zfp36	3
PvC	GO:0002709	regulation of T cell mediated immunity	2/188	47/9510	0.23783301477582822	0.6100811523483755	0.552873779152493	Cd81/Hmgb1	2
PvC	GO:0045860	positive regulation of protein kinase activity	6/188	211/9510	0.23923702010772635	0.6100811523483755	0.552873779152493	Pde5a/Slc11a1/Il34/Dag1/Dab2ip/Agtr1a	6
PvC	GO:0043406	positive regulation of MAP kinase activity	3/188	86/9510	0.24161072520695537	0.6100811523483755	0.552873779152493	Pde5a/Il34/Dab2ip	3
PvC	GO:0048639	positive regulation of developmental growth	4/188	127/9510	0.2428919287350069	0.6100811523483755	0.552873779152493	Sema5a/Nrp1/Tgfbr3/Cxcl12	4
PvC	GO:0002825	regulation of T-helper 1 type immune response	1/188	14/9510	0.2440096473848632	0.6100811523483755	0.552873779152493	Slc11a1	1
PvC	GO:0002920	regulation of humoral immune response	1/188	14/9510	0.2440096473848632	0.6100811523483755	0.552873779152493	Spns2	1
PvC	GO:0006336	DNA replication-independent chromatin assembly	1/188	14/9510	0.2440096473848632	0.6100811523483755	0.552873779152493	H3f3a	1
PvC	GO:0010043	response to zinc ion	1/188	14/9510	0.2440096473848632	0.6100811523483755	0.552873779152493	Crip1	1
PvC	GO:0031294	lymphocyte costimulation	1/188	14/9510	0.2440096473848632	0.6100811523483755	0.552873779152493	Cd81	1
PvC	GO:0033599	regulation of mammary gland epithelial cell proliferation	1/188	14/9510	0.2440096473848632	0.6100811523483755	0.552873779152493	Gpx1	1
PvC	GO:0044546	NLRP3 inflammasome complex assembly	1/188	14/9510	0.2440096473848632	0.6100811523483755	0.552873779152493	1810058I24Rik	1
PvC	GO:0045063	T-helper 1 cell differentiation	1/188	14/9510	0.2440096473848632	0.6100811523483755	0.552873779152493	Hmgb1	1
PvC	GO:0050872	white fat cell differentiation	1/188	14/9510	0.2440096473848632	0.6100811523483755	0.552873779152493	Fabp4	1
PvC	GO:0060143	positive regulation of syncytium formation by plasma membrane fusion	1/188	14/9510	0.2440096473848632	0.6100811523483755	0.552873779152493	Cxcl12	1
PvC	GO:0070875	positive regulation of glycogen metabolic process	1/188	14/9510	0.2440096473848632	0.6100811523483755	0.552873779152493	Hmgb1	1
PvC	GO:0071295	cellular response to vitamin	1/188	14/9510	0.2440096473848632	0.6100811523483755	0.552873779152493	Postn	1
PvC	GO:0099500	vesicle fusion to plasma membrane	1/188	14/9510	0.2440096473848632	0.6100811523483755	0.552873779152493	Trarg1	1
PvC	GO:0140632	inflammasome complex assembly	1/188	14/9510	0.2440096473848632	0.6100811523483755	0.552873779152493	1810058I24Rik	1
PvC	GO:1900225	regulation of NLRP3 inflammasome complex assembly	1/188	14/9510	0.2440096473848632	0.6100811523483755	0.552873779152493	1810058I24Rik	1
PvC	GO:1905144	response to acetylcholine	1/188	14/9510	0.2440096473848632	0.6100811523483755	0.552873779152493	Gnai2	1
PvC	GO:2000251	positive regulation of actin cytoskeleton reorganization	1/188	14/9510	0.2440096473848632	0.6100811523483755	0.552873779152493	Nrp1	1
PvC	GO:0032496	response to lipopolysaccharide	5/188	171/9510	0.2499402799825305	0.6100811523483755	0.552873779152493	Slc11a1/Hmgb1/Kcnj8/Dab2ip/Zfp36	5
PvC	GO:0032269	negative regulation of cellular protein metabolic process	16/188	670/9510	0.25073869529610043	0.6100811523483755	0.552873779152493	Nr2f2/Gas1/Pkig/Gpx1/Fabp4/Fry/Dbi/Dab2ip/Cst3/Timp2/Atraid/Btg2/Sox4/Gnai2/Dapk1/Zfp36	16
PvC	GO:0010562	positive regulation of phosphorus metabolic process	13/188	531/9510	0.25155665086775175	0.6100811523483755	0.552873779152493	Pde5a/Zbtb20/Slc11a1/Il34/Cd81/Dag1/Hmgb1/Nrp1/Pink1/Rbpms/Prxl2c/Dab2ip/Agtr1a	13
PvC	GO:0045937	positive regulation of phosphate metabolic process	13/188	531/9510	0.25155665086775175	0.6100811523483755	0.552873779152493	Pde5a/Zbtb20/Slc11a1/Il34/Cd81/Dag1/Hmgb1/Nrp1/Pink1/Rbpms/Prxl2c/Dab2ip/Agtr1a	13
PvC	GO:0044092	negative regulation of molecular function	15/188	624/9510	0.25197543070763845	0.6100811523483755	0.552873779152493	Nedd4/Aoc3/Tle5/Nr2f2/Thra/Pkig/Gpx1/Fabp4/Dab2ip/Cst3/Timp2/Rrad/Gnai2/Nfib/Zfp36	15
PvC	GO:0046847	filopodium assembly	2/188	49/9510	0.25253726411263366	0.6100811523483755	0.552873779152493	Daam2/Nrp1	2
PvC	GO:1903035	negative regulation of response to wounding	2/188	49/9510	0.25253726411263366	0.6100811523483755	0.552873779152493	Cd9/Rtn4rl1	2
PvC	GO:1905954	positive regulation of lipid localization	2/188	49/9510	0.25253726411263366	0.6100811523483755	0.552873779152493	Dbi/Scp2	2
PvC	GO:0097435	supramolecular fiber organization	12/188	487/9510	0.256148075148902	0.6100811523483755	0.552873779152493	Myl9/Daam2/Sema5a/Nrp1/Tpm2/Adamts12/Col1a2/Myh11/Des/Hip1/Col5a1/Col5a2	12
PvC	GO:0006670	sphingosine metabolic process	1/188	15/9510	0.2589766004484316	0.6100811523483755	0.552873779152493	Sptssa	1
PvC	GO:0008206	bile acid metabolic process	1/188	15/9510	0.2589766004484316	0.6100811523483755	0.552873779152493	Scp2	1
PvC	GO:0014047	glutamate secretion	1/188	15/9510	0.2589766004484316	0.6100811523483755	0.552873779152493	Dpysl2	1
PvC	GO:0018195	peptidyl-arginine modification	1/188	15/9510	0.2589766004484316	0.6100811523483755	0.552873779152493	Art4	1
PvC	GO:0018904	ether metabolic process	1/188	15/9510	0.2589766004484316	0.6100811523483755	0.552873779152493	Ephx1	1
PvC	GO:0032094	response to food	1/188	15/9510	0.2589766004484316	0.6100811523483755	0.552873779152493	Nenf	1
PvC	GO:0032515	negative regulation of phosphoprotein phosphatase activity	1/188	15/9510	0.2589766004484316	0.6100811523483755	0.552873779152493	Gnai2	1
PvC	GO:0032689	negative regulation of interferon-gamma production	1/188	15/9510	0.2589766004484316	0.6100811523483755	0.552873779152493	Hmgb1	1
PvC	GO:0034724	DNA replication-independent chromatin organization	1/188	15/9510	0.2589766004484316	0.6100811523483755	0.552873779152493	H3f3a	1
PvC	GO:0045616	regulation of keratinocyte differentiation	1/188	15/9510	0.2589766004484316	0.6100811523483755	0.552873779152493	Zfp36	1
PvC	GO:0048490	anterograde synaptic vesicle transport	1/188	15/9510	0.2589766004484316	0.6100811523483755	0.552873779152493	Bloc1s1	1
PvC	GO:0050857	positive regulation of antigen receptor-mediated signaling pathway	1/188	15/9510	0.2589766004484316	0.6100811523483755	0.552873779152493	Cd81	1
PvC	GO:0060045	positive regulation of cardiac muscle cell proliferation	1/188	15/9510	0.2589766004484316	0.6100811523483755	0.552873779152493	Tgfbr3	1
PvC	GO:0099149	regulation of postsynaptic neurotransmitter receptor internalization	1/188	15/9510	0.2589766004484316	0.6100811523483755	0.552873779152493	Nedd4	1
PvC	GO:0099637	neurotransmitter receptor transport	1/188	15/9510	0.2589766004484316	0.6100811523483755	0.552873779152493	Clstn1	1
PvC	GO:0110154	RNA decapping	1/188	15/9510	0.2589766004484316	0.6100811523483755	0.552873779152493	Zfp36	1
PvC	GO:0006029	proteoglycan metabolic process	2/188	50/9510	0.259899421386332	0.6100811523483755	0.552873779152493	Adamts12/Mustn1	2
PvC	GO:0042102	positive regulation of T cell proliferation	2/188	50/9510	0.259899421386332	0.6100811523483755	0.552873779152493	Cd81/Hmgb1	2
PvC	GO:0031503	protein-containing complex localization	4/188	131/9510	0.2601964875063603	0.6100811523483755	0.552873779152493	Nedd4/H3f3a/Dag1/Clstn1	4
